pedido_id,produtor,lancamento,segmento,score,categoria_risco_score,endereco_cep,endereco_estado,endereco_cidade,nascimento,idade,modalidade,total_financiado,quantidade_parcelas,data_efetivacao,order_bump,pedido_pai_ob,SCORE_HCP4,SCORE_HEST,SCORE_HFI4,SCORE_HIPA,SCORE_HIPN,SCORE_HRM5,SCORE_HSV4,SCORE_HVA4,MENSAGEM_TIPO_REGISTRO,dia_semana_compra,mes_compra,compra_fim_semana,valor_parcela,tem_order_bump,tem_bureau,qtd_scores_bureau,media_scores_bureau,razao_hipa_hipn,produtor_encoded,lancamento_encoded,segmento_encoded,categoria_risco_score_encoded,endereco_cep_encoded,endereco_estado_encoded,endereco_cidade_encoded,nascimento_encoded,modalidade_encoded,MENSAGEM_TIPO_REGISTRO_encoded
2000936,Produtor_1135,Lancamento_3982,Autodesenvolvimento,190.0,Alto,83660-000,PR,Cidade_0512,1991-11-14,34,Crédito Acessível,6668.54,12,2026-02-01 23:00:00,Desconhecido,0.0,549,2,531,99,100,2176,504,500,APTOS,6,2,1,555.7116666666667,0,1,8,557.625,0.9801980198019802,481,1181,1,0,17710,19,249,8732,1,0
2000932,Produtor_0351,Lancamento_3664,Outros,294.0,Alto,13060-903,SP,Cidade_1015,1965-10-05,60,Crédito Acessível,2230.16,12,2026-02-01 23:03:00,Desconhecido,0.0,550,1,442,99,67,8737,510,540,APTOS,6,2,1,185.84666666666664,0,1,8,1368.25,1.4558823529411764,159,1034,7,0,3428,27,512,1397,1,0
2000939,Produtor_2225,Lancamento_2151,Autoconhecimento,323.0,Médio,93222-090,RS,Cidade_4832,1977-11-06,48,Crédito Acessível,897.8,10,2026-02-01 23:04:00,Desconhecido,0.0,574,1,546,99,98,1810,537,485,APTOS,6,2,1,89.78,0,1,8,518.75,1.0,937,613,0,3,19854,24,2349,4372,1,0
1990031,Produtor_1289,Lancamento_1781,Outros,149.0,Alto,03727-020,SP,Cidade_5362,1999-05-09,26,Crédito Acessível,2478.48,12,2026-02-01 23:06:00,Desconhecido,0.0,531,2,464,99,92,6439,491,463,APTOS,6,2,1,206.54,0,1,8,1072.625,1.064516129032258,545,554,7,0,588,27,2554,10828,1,0
2000938,Produtor_0683,Lancamento_0232,Autoconhecimento,408.0,Médio,78250-000,MT,Cidade_4119,1964-10-09,61,Crédito Acessível,2988.0,12,2026-02-01 23:09:00,Desconhecido,0.0,625,10,625,2,97,25620,625,625,APTOS,6,2,1,249.0,0,1,8,3528.625,0.0204081632653061,278,67,0,3,16611,13,1999,1222,1,0
1999953,Produtor_1790,Lancamento_0492,Autodesenvolvimento,963.0,Baixo,13340714,SP,Cidade_2322,1970-03-16,55,Crédito Acessível,1164.0,12,2026-02-01 23:12:00,Desconhecido,0.0,761,1,745,99,100,1507,715,746,APTOS,6,2,1,97.0,0,1,8,584.25,0.9801980198019802,753,168,1,1,3853,27,1127,2290,1,0
1981196,Produtor_0683,Lancamento_0232,Autoconhecimento,180.0,Alto,95650-000,RS,Cidade_2282,1981-03-04,44,Crédito Acessível,2988.0,12,2026-02-01 23:26:00,Desconhecido,0.0,514,4,455,99,50,2683,512,576,APTOS,6,2,1,249.0,0,1,8,611.625,1.9411764705882355,278,67,0,0,20191,24,1110,5385,1,0
1999194,Produtor_1790,Lancamento_0492,Autodesenvolvimento,323.0,Médio,22775-060,RJ,Cidade_4446,1984-12-26,41,Crédito Acessível,1164.0,12,2026-02-01 23:31:00,Desconhecido,0.0,581,1,610,99,47,500,534,493,APTOS,6,2,1,97.0,0,1,8,358.125,2.0625,753,168,1,3,6281,20,2165,6611,1,0
1999121,Produtor_1790,Lancamento_0492,Autodesenvolvimento,668.0,Baixo,66635110,PA,Cidade_0627,1990-11-26,35,Crédito Acessível,1164.0,12,2026-02-01 23:34:00,Desconhecido,0.0,568,3,591,99,8,1904,584,618,APTOS,6,2,1,97.0,0,1,8,546.875,11.0,753,168,1,1,13744,15,313,8436,1,0
2000948,Produtor_0683,Lancamento_0232,Autoconhecimento,200.0,Alto,38425-461,MG,Cidade_5664,1990-09-25,35,Crédito Acessível,2988.0,12,2026-02-01 23:38:00,Desconhecido,0.0,497,1,488,99,0,1400,517,535,APTOS,6,2,1,249.0,0,1,8,442.125,99.0,278,67,0,0,9875,11,2717,8388,1,0
2000922,Produtor_0351,Lancamento_3664,Outros,701.0,Baixo,44066-516,BA,Cidade_1825,1962-03-19,63,Crédito Acessível,2230.16,12,2026-02-01 23:38:00,Desconhecido,0.0,764,5,665,99,80,2565,672,685,APTOS,6,2,1,185.84666666666664,0,1,8,691.875,1.2222222222222223,159,1034,7,1,10639,4,902,824,1,0
2000975,Produtor_1042,Lancamento_0270,Outros,592.0,Médio,66095-050,PA,Cidade_0627,1991-07-15,34,Crédito Acessível,1264.44,12,2026-02-01 23:44:00,Desconhecido,0.0,672,3,687,99,0,9849,680,637,APTOS,6,2,1,105.37,0,1,8,1578.375,99.0,427,78,7,3,13701,15,313,8630,1,0
2000946,Produtor_1738,Lancamento_3009,Mentoria,336.0,Médio,72308-006,DF,Cidade_0764,1997-02-17,28,Crédito Acessível,2354.34,12,2026-02-01 23:57:00,Desconhecido,0.0,556,3,480,99,58,9007,538,553,APTOS,6,2,1,196.195,0,1,8,1411.75,1.6779661016949152,734,917,6,3,15059,7,377,10244,1,0
2000986,Produtor_1174,Lancamento_2694,Outros,601.0,Médio,8506110,SP,Cidade_1838,1978-06-13,47,Crédito Acessível,1231.2,12,2026-02-02 00:34:00,Desconhecido,0.0,604,1,639,99,100,2012,598,567,APTOS,0,2,0,102.6,0,1,8,577.5,0.9801980198019802,498,793,7,3,17882,27,905,4558,1,0
1991645,Produtor_0086,Lancamento_1686,Autodesenvolvimento,475.0,Médio,24717067,RJ,Cidade_5283,1984-04-06,41,Crédito Acessível,3350.88,12,2026-02-02 00:46:00,Desconhecido,0.0,625,1,625,99,998,2238,616,611,APTOS,0,2,0,279.24,0,1,8,726.625,0.0990990990990991,34,533,1,3,6680,20,2475,6389,1,0
1999795,Produtor_0668,Lancamento_2644,Outros,288.0,Alto,05583-000,SP,Cidade_5362,1977-12-21,48,Crédito Acessível,716.3,5,2026-02-02 00:46:00,Desconhecido,0.0,623,1,556,2,93,6891,558,542,APTOS,0,2,0,143.26,0,1,8,1158.25,0.0212765957446808,273,788,7,0,1183,27,2554,4414,1,0
2000987,Produtor_0729,Lancamento_1076,Empreendedor,146.0,Alto,88360-000,SC,Cidade_2055,1989-02-24,36,Crédito Acessível,2544.8,10,2026-02-02 00:46:00,Desconhecido,0.0,549,1,527,99,95,3050,536,538,APTOS,0,2,0,254.48,0,1,8,674.375,1.03125,300,360,3,0,18931,25,1000,7916,1,0
2000977,Produtor_0351,Lancamento_3664,Outros,586.0,Médio,86035-340,PR,Cidade_2944,1963-08-24,62,Crédito Acessível,2230.16,12,2026-02-02 00:46:00,Desconhecido,0.0,633,1,601,99,16,1692,583,587,APTOS,0,2,0,185.84666666666664,0,1,8,526.5,5.823529411764706,159,1034,7,3,18148,19,1435,1035,1,0
2000988,Produtor_2225,Lancamento_2151,Autoconhecimento,472.0,Médio,24440-110,RJ,Cidade_5283,1979-10-23,46,Crédito Acessível,786.32,2,2026-02-02 00:47:00,Desconhecido,0.0,666,6,672,99,25,8526,662,700,APTOS,0,2,0,393.16,0,1,8,1419.5,3.807692307692308,937,613,0,3,6644,20,2475,4972,1,0
1998393,Produtor_1790,Lancamento_0492,Autodesenvolvimento,289.0,Alto,09910-610,SP,Cidade_1624,1972-03-21,53,Crédito Acessível,1034.36,2,2026-02-02 00:47:00,Desconhecido,0.0,564,1,571,2,94,4048,522,472,APTOS,0,2,0,517.18,0,1,8,784.25,0.0210526315789473,753,168,1,0,2501,27,807,2806,1,0
1991737,Produtor_2278,Lancamento_3695,Autodesenvolvimento,342.0,Médio,24717-242,RJ,Cidade_5283,1986-09-24,39,Crédito Acessível,1122.24,6,2026-02-02 00:47:00,Desconhecido,0.0,625,7,607,99,100,1840,620,620,APTOS,0,2,0,187.04,0,1,8,564.75,0.9801980198019802,959,1065,1,3,6679,20,2475,7157,1,0
2000958,Produtor_0804,Lancamento_4569,Mentoria,706.0,Baixo,78260-000,MT,Cidade_0327,2002-12-18,23,Crédito Acessível,5044.0,13,2026-02-02 00:53:00,Desconhecido,0.0,686,4,660,99,100,3580,663,643,APTOS,0,2,0,388.0,0,1,8,804.375,0.9801980198019802,326,1433,6,1,16614,13,151,11670,1,0
1999323,Produtor_1074,Lancamento_0197,Outros,293.0,Alto,51190-255,PE,Cidade_4331,1968-09-01,57,Crédito Acessível,1237.32,12,2026-02-02 01:14:00,Desconhecido,0.0,561,1,510,99,82,10132,529,466,APTOS,0,2,0,103.11,0,1,8,1547.5,1.1927710843373494,446,51,7,0,11480,17,2104,1952,1,0
2000992,Produtor_0683,Lancamento_0232,Autoconhecimento,358.0,Médio,29055-045,ES,Cidade_5851,1968-05-31,57,Crédito Acessível,2988.0,12,2026-02-02 02:04:00,Desconhecido,0.0,563,1,535,99,100,500,541,517,APTOS,0,2,0,249.0,0,1,8,357.0,0.9801980198019802,278,67,0,3,7656,8,2800,1903,1,0
2000973,Produtor_1273,Lancamento_1793,Outros,295.0,Alto,44470-000,BA,Cidade_5778,1986-03-09,39,Crédito Acessível,639.15,3,2026-02-02 05:59:00,Desconhecido,0.0,560,1,625,99,84,2097,585,575,APTOS,0,2,0,213.05,0,1,8,578.25,1.1647058823529413,541,557,7,0,10727,4,2774,6989,1,0
1990263,Produtor_1289,Lancamento_1781,Outros,317.0,Médio,32265-280,MG,Cidade_1422,1966-06-26,59,Crédito Acessível,2439.03,11,2026-02-02 06:22:00,Desconhecido,0.0,590,4,611,99,0,11373,609,608,APTOS,0,2,0,221.73,0,1,8,1736.75,99.0,545,554,7,3,8525,11,715,1525,1,0
2001013,Produtor_0755,Lancamento_3980,Outros,665.0,Baixo,37660-000,MG,Cidade_3795,1990-07-28,35,Crédito Acessível,1208.04,12,2026-02-02 06:38:00,Desconhecido,0.0,685,6,694,99,100,2620,695,728,APTOS,0,2,0,100.67,0,1,8,703.375,0.9801980198019802,307,1179,7,1,9574,11,1836,8334,1,0
1962466,Produtor_0579,Lancamento_3884,Emagrecimento,318.0,Médio,23050410,RJ,Cidade_4446,1986-03-10,39,Crédito Acessível,2157.0,12,2026-02-02 06:44:00,Desconhecido,0.0,558,1,542,99,88,3525,512,524,APTOS,0,2,0,179.75,0,1,8,731.125,1.1123595505617978,237,1130,2,3,6401,20,2165,6990,1,0
1999627,Produtor_1790,Lancamento_0492,Autodesenvolvimento,302.0,Médio,71909-720,DF,Cidade_0764,1983-10-14,42,Crédito Acessível,1164.0,12,2026-02-02 06:44:00,Desconhecido,0.0,608,3,519,99,63,4589,537,528,APTOS,0,2,0,97.0,0,1,8,868.25,1.546875,753,168,1,3,14841,7,377,6239,1,0
1997709,Produtor_0729,Lancamento_1076,Empreendedor,292.0,Alto,11920-000,SP,Cidade_2284,1963-09-10,62,Crédito Acessível,2628.0,12,2026-02-02 06:44:00,Desconhecido,0.0,565,4,625,99,100,2049,598,610,APTOS,0,2,0,219.0,0,1,8,581.25,0.9801980198019802,300,360,3,0,2866,27,1112,1041,1,0
1996972,Produtor_0683,Lancamento_0232,Autoconhecimento,633.0,Médio,86660-000,PR,Cidade_4658,1974-06-25,51,Crédito Acessível,2988.0,12,2026-02-02 06:44:00,Desconhecido,0.0,700,1,707,99,100,2506,664,639,APTOS,0,2,0,249.0,0,1,8,677.0,0.9801980198019802,278,67,0,3,18269,19,2273,3418,1,0
1992365,Produtor_1711,Lancamento_2942,Mentoria,283.0,Alto,72145618,DF,Cidade_0764,2004-12-12,21,Crédito Acessível,2106.12,12,2026-02-02 06:44:00,Desconhecido,0.0,503,1,582,99,4,1163,541,556,APTOS,0,2,0,175.51,0,1,8,431.125,19.8,722,891,6,0,14973,7,377,12032,1,0
2001020,Produtor_1790,Lancamento_0492,Autodesenvolvimento,813.0,Baixo,14791-198,SP,Cidade_2127,1963-03-12,62,Crédito Acessível,1164.0,12,2026-02-02 06:45:00,Desconhecido,0.0,687,8,725,99,100,5174,698,701,APTOS,0,2,0,97.0,0,1,8,1024.0,0.9801980198019802,753,168,1,1,4547,27,1037,964,1,0
2000311,Produtor_0351,Lancamento_3665,Outros,456.0,Médio,94410233,RS,Cidade_5796,1959-03-27,66,Crédito Acessível,1982.04,12,2026-02-02 06:46:00,Desconhecido,0.0,685,2,710,99,96,3092,687,683,APTOS,0,2,0,165.17,0,1,8,756.75,1.0206185567010309,159,1035,7,3,19993,24,2780,496,1,0
1997779,Produtor_1711,Lancamento_2942,Mentoria,379.0,Médio,38412-820,MG,Cidade_5664,2003-04-28,22,Crédito Acessível,2106.12,12,2026-02-02 06:46:00,Desconhecido,0.0,620,1,620,99,72,4187,585,599,APTOS,0,2,0,175.51,0,1,8,847.875,1.356164383561644,722,891,6,3,9838,11,2717,11745,1,0
2000263,Produtor_1408,Lancamento_0564,Outros,668.0,Baixo,72115-510,DF,Cidade_0764,1965-05-15,60,Crédito Acessível,1508.34,6,2026-02-02 06:46:00,Desconhecido,0.0,578,9,599,99,998,9709,616,646,APTOS,0,2,0,251.39,0,1,8,1656.75,0.0990990990990991,592,202,7,1,14944,7,377,1327,1,0
1999385,Produtor_0683,Lancamento_0232,Autoconhecimento,745.0,Baixo,65490-000,MA,Cidade_0213,1988-02-25,37,Crédito Acessível,2988.0,12,2026-02-02 06:46:00,Desconhecido,0.0,689,8,656,99,100,4220,694,731,APTOS,0,2,0,249.0,0,1,8,899.625,0.9801980198019802,278,67,0,1,13505,10,101,7604,1,0
1998978,Produtor_1790,Lancamento_0492,Autodesenvolvimento,281.0,Alto,52051-310,PE,Cidade_4331,1991-12-01,34,Crédito Acessível,1164.0,12,2026-02-02 06:47:00,Desconhecido,0.0,549,5,515,99,85,521,527,484,APTOS,0,2,0,97.0,0,1,8,348.125,1.1511627906976745,753,168,1,0,11522,17,2104,8746,1,0
1995540,Produtor_1002,Lancamento_0871,Empreendedor,326.0,Médio,95095-234,RS,Cidade_1248,1970-01-08,56,Crédito Acessível,1180.08,9,2026-02-02 06:47:00,Desconhecido,0.0,601,2,515,99,49,3529,546,534,APTOS,0,2,0,131.12,0,1,8,734.375,1.98,406,291,3,3,20125,24,636,2247,1,0
1994907,Produtor_1273,Lancamento_1793,Outros,871.0,Baixo,21235-110,RJ,Cidade_4446,1962-03-28,63,Crédito Acessível,672.0,6,2026-02-02 06:48:00,Desconhecido,0.0,663,10,759,2,100,4570,712,732,APTOS,0,2,0,112.0,0,1,8,943.5,0.0198019801980198,541,557,7,1,5888,20,2165,830,1,0
1997727,Produtor_1609,Lancamento_0331,Autoconhecimento,439.0,Médio,96202-336,RS,Cidade_4416,1982-09-09,43,Crédito Acessível,1508.8,8,2026-02-02 06:48:00,Desconhecido,0.0,485,1,489,99,0,4288,574,657,APTOS,0,2,0,188.6,0,1,8,824.125,99.0,681,106,0,3,20340,24,2145,5881,1,0
2001017,Produtor_1042,Lancamento_0270,Outros,455.0,Médio,55604070,PE,Cidade_5853,1986-02-26,39,Crédito Acessível,1264.44,12,2026-02-02 06:48:00,Desconhecido,0.0,588,1,533,99,92,7063,518,636,APTOS,0,2,0,105.37,0,1,8,1191.25,1.064516129032258,427,78,7,3,11833,17,2802,6980,1,0
1997734,Produtor_0683,Lancamento_0232,Autoconhecimento,448.0,Médio,87080-390,PR,Cidade_3170,1990-08-27,35,Crédito Acessível,2988.0,12,2026-02-02 06:49:00,Desconhecido,0.0,607,2,661,2,97,2341,639,566,APTOS,0,2,0,249.0,0,1,8,614.375,0.0204081632653061,278,67,0,3,18384,19,1538,8363,1,0
1999467,Produtor_0231,Lancamento_0113,Mentoria,231.0,Alto,18600-310,SP,Cidade_0741,1949-04-12,76,Crédito Acessível,3948.0,12,2026-02-02 06:49:00,Desconhecido,0.0,561,5,627,2,87,10729,619,587,APTOS,0,2,0,329.0,0,1,8,1652.125,0.0227272727272727,100,24,6,0,5446,27,367,47,1,0
1999841,Produtor_0753,Lancamento_3921,Outros,679.0,Baixo,24867-428,RJ,Cidade_2422,1982-02-13,43,Crédito Acessível,483.8,5,2026-02-02 06:49:00,Desconhecido,0.0,533,2,577,99,68,2925,597,625,APTOS,0,2,0,96.76,0,1,8,678.25,1.434782608695652,305,1154,7,1,6734,20,1176,5692,1,0
1997938,Produtor_1790,Lancamento_0492,Autodesenvolvimento,193.0,Alto,26116-200,RJ,Cidade_0614,1978-02-25,47,Crédito Acessível,1164.0,12,2026-02-02 06:49:00,Desconhecido,0.0,527,5,550,99,0,1625,534,507,APTOS,0,2,0,97.0,0,1,8,480.875,99.0,753,168,1,0,7087,20,306,4468,1,0
1998536,Produtor_1790,Lancamento_0492,Autodesenvolvimento,220.0,Alto,20775001,RJ,Cidade_4446,1979-04-16,46,Crédito Acessível,1150.6,11,2026-02-02 06:49:00,Desconhecido,0.0,588,8,562,99,0,2328,540,517,APTOS,0,2,0,104.6,0,1,8,580.25,99.0,753,168,1,0,5777,20,2165,4811,1,0
1998421,Produtor_1250,Lancamento_2149,Outros,918.0,Baixo,24220-261,RJ,Cidade_3468,1967-04-23,58,Crédito Acessível,6506.17,11,2026-02-02 06:49:00,Desconhecido,0.0,674,6,715,2,100,4914,639,524,APTOS,0,2,0,591.47,0,1,8,946.75,0.0198019801980198,533,611,7,1,6574,20,1679,1676,1,0
1997714,Produtor_2291,Lancamento_1756,Outros,594.0,Médio,89245-000,SC,Cidade_0329,1991-05-23,34,Crédito Acessível,1857.84,12,2026-02-02 06:49:00,Desconhecido,0.0,655,8,690,99,100,6206,659,640,APTOS,0,2,0,154.82,0,1,8,1132.125,0.9801980198019802,963,545,7,3,19298,25,152,8586,1,0
1976438,Produtor_0683,Lancamento_0232,Autoconhecimento,766.0,Baixo,38415-423,MG,Cidade_5664,1958-11-30,67,Crédito Acessível,2988.0,12,2026-02-02 06:49:00,Desconhecido,0.0,634,5,713,99,96,1813,676,670,APTOS,0,2,0,249.0,0,1,8,588.25,1.0206185567010309,278,67,0,1,9865,11,2717,463,1,0
1997189,Produtor_0261,Lancamento_3286,Mentoria,450.0,Médio,18031-210,SP,Cidade_4970,1974-08-14,51,Crédito Acessível,499.9,2,2026-02-02 06:50:00,Desconhecido,0.0,648,1,677,99,999,1886,631,648,APTOS,0,2,0,249.95,0,1,8,698.625,0.099,110,1001,6,3,5172,27,2414,3457,1,0
1999160,Produtor_1834,Lancamento_4264,Mentoria,Desconhecido,Desconhecido,89218-020,SC,Cidade_2758,2008-03-03,17,Crédito Acessível,8579.48,7,2026-02-02 06:50:00,Desconhecido,0.0,0,0,0,99,999,0,0,0,APTOS,0,2,0,1225.64,0,1,8,137.25,0.099,772,1295,6,2,19226,25,1347,12531,1,0
2000327,Produtor_1446,Lancamento_3392,Outros,334.0,Médio,48700-000,BA,Cidade_4910,1986-05-27,39,Crédito Acessível,347.32,4,2026-02-02 06:51:00,Desconhecido,0.0,569,1,506,99,94,1493,561,572,APTOS,0,2,0,86.83,0,1,8,486.875,1.0421052631578946,612,1022,7,3,11183,4,2388,7055,1,0
1999002,Produtor_1790,Lancamento_0492,Autodesenvolvimento,409.0,Médio,02275-150,SP,Cidade_5362,1959-06-02,66,Crédito Acessível,1164.0,12,2026-02-02 06:51:00,Desconhecido,0.0,589,10,547,99,100,2320,580,576,APTOS,0,2,0,97.0,0,1,8,602.625,0.9801980198019802,753,168,1,3,156,27,2554,520,1,0
1999719,Produtor_0683,Lancamento_0232,Autoconhecimento,262.0,Alto,73090-914,DF,Cidade_0764,1996-07-15,29,Crédito Acessível,2988.0,12,2026-02-02 06:51:00,Desconhecido,0.0,625,2,604,99,100,5048,621,612,APTOS,0,2,0,249.0,0,1,8,963.875,0.9801980198019802,278,67,0,0,15336,7,377,10073,1,0
1998033,Produtor_1790,Lancamento_0492,Autodesenvolvimento,841.0,Baixo,78850000,MT,Cidade_4236,1980-01-26,46,Crédito Acessível,1164.0,12,2026-02-02 06:51:00,Desconhecido,0.0,681,1,751,2,100,6809,691,651,APTOS,0,2,0,97.0,0,1,8,1210.75,0.0198019801980198,753,168,1,1,16822,13,2056,5046,1,0
1999580,Produtor_0683,Lancamento_0232,Autoconhecimento,811.0,Baixo,56250-000,PE,Cidade_5577,1969-04-06,56,Crédito Acessível,2988.0,12,2026-02-02 06:51:00,Desconhecido,0.0,704,5,687,99,82,3873,671,641,APTOS,0,2,0,249.0,0,1,8,845.25,1.1927710843373494,278,67,0,1,11883,17,2675,2085,1,0
2000997,Produtor_0683,Lancamento_0232,Autoconhecimento,327.0,Médio,79004-000,MS,Cidade_1031,1964-02-02,62,Crédito Acessível,2988.0,12,2026-02-02 06:51:00,Desconhecido,0.0,707,2,633,2,86,6117,620,623,APTOS,0,2,0,249.0,0,1,8,1098.75,0.0229885057471264,278,67,0,3,16874,12,522,1107,1,0
1980712,Produtor_0730,Lancamento_4674,Outros,712.0,Baixo,82600-010,PR,Cidade_1555,1961-10-30,64,Crédito Acessível,3099.0,12,2026-02-02 06:51:00,Desconhecido,0.0,705,5,674,2,93,4272,654,638,APTOS,0,2,0,258.25,0,1,8,880.375,0.0212765957446808,301,1469,7,1,17479,19,780,777,1,0
1997537,Produtor_1446,Lancamento_3392,Outros,244.0,Alto,88201-320,SC,Cidade_5525,1976-06-06,49,Crédito Acessível,347.32,4,2026-02-02 06:51:00,Desconhecido,0.0,601,1,609,99,78,1700,577,584,APTOS,0,2,0,86.83,0,1,8,531.125,1.2531645569620251,612,1022,7,0,18751,25,2651,3970,1,0
1863673,Produtor_1469,Lancamento_1564,Empreendedor,201.0,Alto,36032-424,MG,Cidade_2795,1985-08-11,40,Crédito Acessível,1609.68,12,2026-02-02 06:51:00,Desconhecido,0.0,532,1,555,99,998,1320,512,468,APTOS,0,2,0,134.14,0,1,8,560.625,0.0990990990990991,621,504,3,0,9202,11,1365,6806,1,0
1996579,Produtor_1196,Lancamento_0559,Outros,478.0,Médio,18136-435,SP,Cidade_5373,1986-05-21,39,Crédito Acessível,2354.64,12,2026-02-02 06:52:00,Desconhecido,0.0,555,1,573,99,0,1977,539,517,APTOS,0,2,0,196.22,0,1,8,532.625,99.0,509,200,7,3,5320,27,2565,7049,1,0
1998942,Produtor_1790,Lancamento_0492,Autodesenvolvimento,261.0,Alto,89245-000,SC,Cidade_0329,1993-10-25,32,Crédito Acessível,1164.0,12,2026-02-02 06:52:00,Desconhecido,0.0,568,3,476,99,85,2277,506,528,APTOS,0,2,0,97.0,0,1,8,567.75,1.1511627906976745,753,168,1,0,19298,25,152,9284,1,0
1979884,Produtor_0683,Lancamento_0232,Autoconhecimento,262.0,Alto,64180-000,PI,Cidade_1748,1970-03-24,55,Crédito Acessível,2988.0,12,2026-02-02 06:52:00,Desconhecido,0.0,594,2,550,2,96,8591,553,571,APTOS,0,2,0,249.0,0,1,8,1369.875,0.0206185567010309,278,67,0,0,13236,18,865,2297,1,0
1995889,Produtor_1446,Lancamento_3392,Outros,422.0,Médio,85859-230,PR,Cidade_1890,1992-08-20,33,Crédito Acessível,347.32,4,2026-02-02 06:52:00,Desconhecido,0.0,528,4,565,99,998,4777,500,449,APTOS,0,2,0,86.83,0,1,8,990.0,0.0990990990990991,612,1022,7,3,18040,19,928,8949,1,0
2000768,Produtor_0683,Lancamento_0232,Autoconhecimento,395.0,Médio,65903-280,MA,Cidade_2316,1968-04-03,57,Crédito Acessível,2988.0,12,2026-02-02 06:52:00,Desconhecido,0.0,623,2,625,99,100,9566,596,583,APTOS,0,2,0,249.0,0,1,8,1524.25,0.9801980198019802,278,67,0,3,13564,10,1124,1864,1,0
1999854,Produtor_0931,Lancamento_3676,Empreendedor,293.0,Alto,76847-000,RO,Cidade_4161,2007-11-23,18,Crédito Acessível,1438.6,10,2026-02-02 06:52:00,Desconhecido,0.0,0,0,0,99,999,0,0,0,APTOS,0,2,0,143.86,0,1,8,137.25,0.099,377,1046,3,0,16174,22,2024,12503,1,0
1999266,Produtor_0515,Lancamento_2767,Outros,845.0,Baixo,66063540,PA,Cidade_0627,1961-07-16,64,Crédito Acessível,1191.48,12,2026-02-02 06:52:00,Desconhecido,0.0,678,9,710,99,61,8063,668,690,APTOS,0,2,0,99.29,0,1,8,1372.25,1.596774193548387,215,833,7,1,13663,15,313,739,1,0
1995567,Produtor_1273,Lancamento_1793,Outros,344.0,Médio,11712-520,SP,Cidade_4205,1953-02-08,72,Crédito Acessível,672.0,6,2026-02-02 06:53:00,Desconhecido,0.0,551,8,455,99,81,1999,581,625,APTOS,0,2,0,112.0,0,1,8,549.875,1.2073170731707317,541,557,7,3,2813,27,2041,117,1,0
1995476,Produtor_2125,Lancamento_2543,Empreendedor,318.0,Médio,6656540,SP,Cidade_2503,1981-10-05,44,Crédito Acessível,2974.92,12,2026-02-02 06:54:00,Desconhecido,0.0,565,3,501,99,100,2585,526,495,APTOS,0,2,0,247.91,0,1,8,609.25,0.9801980198019802,894,758,3,3,13714,27,1218,5576,1,0
2001031,Produtor_1790,Lancamento_0492,Autodesenvolvimento,462.0,Médio,71215-770,DF,Cidade_0764,1996-12-20,29,Crédito Acessível,1164.0,12,2026-02-02 07:03:00,Desconhecido,0.0,670,1,604,99,73,2201,605,648,APTOS,0,2,0,97.0,0,1,8,612.625,1.337837837837838,753,168,1,3,14721,7,377,10201,1,0
2001030,Produtor_1413,Lancamento_4374,Outros,290.0,Alto,99025-411,RS,Cidade_3862,1987-09-28,38,Crédito Acessível,5852.4,24,2026-02-02 07:05:00,Desconhecido,0.0,691,2,633,99,100,2026,647,653,APTOS,0,2,0,243.85,0,1,8,606.375,0.9801980198019802,593,1361,7,0,20607,24,1869,7471,1,0
2001024,Produtor_0351,Lancamento_3664,Outros,262.0,Alto,16011-190,SP,Cidade_0360,1972-07-23,53,Crédito Acessível,2194.8,11,2026-02-02 07:10:00,Desconhecido,0.0,575,1,591,99,97,1932,553,532,APTOS,0,2,0,199.5272727272728,0,1,8,547.5,1.010204081632653,159,1034,7,0,4885,27,166,2901,1,0
2001033,Produtor_1413,Lancamento_4374,Outros,462.0,Médio,77016-636,TO,Cidade_3750,1993-01-21,33,Crédito Acessível,5345.28,18,2026-02-02 07:11:00,Desconhecido,0.0,623,4,668,99,998,3285,647,692,APTOS,0,2,0,296.96,0,1,8,877.0,0.0990990990990991,593,1361,7,3,16316,30,1813,9069,1,0
2001005,Produtor_0351,Lancamento_3665,Outros,288.0,Alto,47650-001,BA,Cidade_1467,1963-01-04,63,Crédito Acessível,1919.3,10,2026-02-02 07:12:00,Desconhecido,0.0,554,7,544,2,97,5877,523,570,APTOS,0,2,0,191.93,0,1,8,1021.75,0.0204081632653061,159,1035,7,0,11052,4,737,940,1,0
2001034,Produtor_0351,Lancamento_3664,Outros,317.0,Médio,77950-000,TO,Cidade_0309,1966-03-03,59,Crédito Acessível,2230.16,12,2026-02-02 07:20:00,Desconhecido,0.0,597,1,601,99,99,1699,589,625,APTOS,0,2,0,185.84666666666664,0,1,8,538.75,0.99,159,1034,7,3,16439,30,145,1470,1,0
2001044,Produtor_2291,Lancamento_1756,Outros,273.0,Alto,72710060,DF,Cidade_0764,1971-01-18,55,Crédito Acessível,1857.84,12,2026-02-02 07:21:00,Desconhecido,0.0,518,1,608,99,100,2000,551,528,APTOS,0,2,0,154.82,0,1,8,550.625,0.9801980198019802,963,545,7,0,15175,7,377,2503,1,0
1999093,Produtor_2291,Lancamento_1756,Outros,182.0,Alto,78420-000,MT,Cidade_0376,1982-08-16,43,Crédito Acessível,1857.84,12,2026-02-02 07:22:00,Desconhecido,0.0,565,3,518,99,2,3000,539,563,APTOS,0,2,0,154.82,0,1,8,661.125,33.0,963,545,7,0,16651,13,178,5860,1,0
