SCORE_HCP4,SCORE_HEST,SCORE_HFI4,SCORE_HIPA,SCORE_HIPN,SCORE_HRM5,SCORE_HSV4,SCORE_HVA4,score,total_financiado,quantidade_parcelas,dia_semana_compra,mes_compra,dia_mes_compra,compra_fim_semana,valor_parcela,tem_bureau,qtd_scores_bureau,media_scores_bureau,razao_hipa_hipn,risco_ord,segmento_encoded,modalidade_encoded,endereco_estado_encoded,endereco_cidade_encoded,endereco_cep_encoded,lancamento_encoded,produtor_encoded,MENSAGEM_TIPO_REGISTRO_encoded,categoria_risco_score_encoded,idade_encoded,nascimento_encoded,pedido_id
492,3,509,99,14,2981.0,540,529,237.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,645.875,6.6,2,0,1,59,4725,43563,231,682,0,0,68,18497,1989005
716,4,702,99,63,2349.0,682,676,461.0,1792.8,12.0,1.0,1,27,0,149.4,1,8,661.375,1.546875,1,0,1,129,3706,72192,231,682,0,2,89,4956,1989069
584,2,530,99,15,1532.0,540,529,233.0,1857.84,12.0,1.0,1,27,0,154.82,1,8,478.875,6.1875,2,1,5,148,4445,25701,2592,1127,0,0,75,13969,1988754
548,3,457,2,89,12951.0,511,509,237.0,837.7,10.0,1.0,1,27,0,83.77000000000001,1,8,1883.75,0.0222222222222222,2,2,5,75,763,60079,658,1366,0,0,71,16723,1989097
625,1,625,99,71,1739.0,562,549,244.0,1697.76,12.0,1.0,1,27,0,141.48,1,8,533.875,1.375,2,8,5,174,1535,11126,4026,612,0,0,90,4560,1989011
502,1,552,99,100,1927.0,524,505,321.0,3698.28,12.0,1.0,1,27,0,308.19,1,8,526.25,0.9801980198019802,1,8,5,90,2335,64200,786,1673,0,2,69,18047,1988998
583,6,566,99,0,2746.0,551,529,163.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,635.0,99.0,2,0,5,59,1824,43883,231,682,0,0,75,13593,1988889
598,1,595,99,100,1927.0,601,596,632.0,942.92,11.0,1.0,1,27,0,85.72,1,8,564.625,0.9801980198019802,1,8,5,152,4844,80480,887,698,0,2,82,9024,1988906
693,5,730,99,100,2009.0,683,573,515.0,8687.52,12.0,1.0,1,27,0,723.96,1,8,611.5,0.9801980198019802,1,7,5,126,3967,48387,4001,1797,0,2,75,13666,1988314
625,1,625,99,100,1940.0,625,625,773.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,580.0,0.9801980198019802,0,0,1,104,2901,39208,231,682,0,1,88,5707,1918064
536,1,513,99,91,4187.0,524,521,102.0,1936.08,12.0,1.0,1,27,0,161.34,1,8,809.0,1.076086956521739,2,8,5,174,1623,83896,2496,1856,0,0,74,14395,1988841
558,2,515,99,100,1518.0,569,590,400.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,493.875,0.9801980198019802,1,0,1,174,4766,10034,231,682,0,2,99,1108,1988965
553,4,514,2,77,13158.0,549,517,334.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,1921.75,0.0256410256410256,1,0,1,173,1781,46100,231,682,0,2,85,7124,1989099
590,6,625,2,97,12808.0,590,583,474.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,1912.625,0.0204081632653061,1,0,1,59,1824,43889,231,682,0,2,75,13971,1989100
546,5,548,99,91,1300.0,543,559,321.0,1285.35,5.0,1.0,1,27,0,257.07,1,8,461.375,1.076086956521739,1,5,5,150,1075,65367,1627,1824,0,2,64,21183,1989107
637,3,671,99,998,4088.0,620,664,432.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,972.5,0.0990990990990991,1,0,1,104,617,34298,231,682,0,2,86,6876,1980543
519,4,486,99,94,4351.0,521,486,295.0,432.24,4.0,1.0,1,27,0,108.06,1,8,820.0,1.0421052631578946,2,8,5,152,3933,82438,3391,1445,0,0,66,20135,1988948
622,5,688,99,998,1773.0,651,687,543.0,1697.76,12.0,1.0,1,27,0,141.48,1,8,690.375,0.0990990990990991,1,8,5,123,137,55975,4026,612,0,2,82,9226,1988720
625,5,531,99,45,8003.0,578,620,275.0,2038.8,12.0,1.0,1,27,0,169.9,1,8,1313.25,2.152173913043478,2,7,5,148,4445,23763,3284,260,0,0,88,5571,1986658
679,7,699,2,93,5921.0,673,691,723.0,1609.68,12.0,1.0,1,27,0,134.14,1,8,1095.625,0.0212765957446808,0,1,5,174,2708,15328,597,1876,0,1,69,17858,1988971
645,1,642,99,92,4443.0,633,639,634.0,889.77,3.0,1.0,1,27,0,296.59,1,8,899.25,1.064516129032258,1,7,5,174,1892,18803,3283,260,0,2,66,19982,1988254
597,3,596,99,69,2617.0,614,605,604.0,835.08,3.0,1.0,1,27,0,278.36,1,8,650.0,1.4142857142857144,1,8,5,148,694,30747,3792,688,0,2,61,23387,1987673
705,5,649,99,88,1678.0,670,687,572.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,572.625,1.1123595505617978,1,0,5,75,763,60344,231,682,0,2,82,9132,1981575
625,2,625,99,80,1518.0,598,591,311.0,568.75,7.0,1.0,1,27,0,81.25,1,8,517.25,1.2222222222222223,1,3,5,67,603,52544,3704,110,0,2,71,16292,1989087
601,4,625,99,67,500.0,608,625,575.0,1672.56,12.0,1.0,1,27,0,139.38,1,8,391.125,1.4558823529411764,1,8,5,148,236,26944,4012,585,0,2,65,20418,1988934
479,1,527,99,88,3044.0,544,582,442.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,670.5,1.1123595505617978,1,0,5,59,4563,42981,231,682,0,2,80,10681,1987326
486,2,488,99,998,2641.0,486,519,219.0,740.39,7.0,1.0,1,27,0,105.77,1,8,714.875,0.0990990990990991,2,8,5,129,2943,73620,698,206,0,0,80,10553,1982879
676,7,731,99,100,1824.0,707,714,838.0,1792.8,12.0,1.0,1,27,0,149.4,1,8,607.25,0.9801980198019802,0,0,1,129,886,70188,231,682,0,1,68,18390,1989126
583,1,584,99,38,2304.0,549,532,281.0,2125.09,11.0,1.0,1,27,0,193.19000000000003,1,8,586.25,2.5384615384615383,2,7,5,148,4833,28388,149,1242,0,0,83,8307,1982388
539,1,461,99,40,3864.0,555,580,236.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,767.375,2.414634146341464,2,0,5,49,3081,57727,231,682,0,0,67,19052,700002
675,1,742,99,100,3827.0,682,662,666.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,848.5,0.9801980198019802,0,0,1,174,4766,10148,231,682,0,1,73,15071,1984180
604,1,625,99,998,2584.0,591,624,0.0,2305.92,12.0,1.0,1,27,0,192.16,1,8,765.75,0.0990990990990991,2,1,5,75,763,58974,4032,1878,0,0,77,12251,1977705
463,1,513,99,100,1809.0,501,444,273.0,863.55,5.0,1.0,1,27,0,172.70999999999998,1,8,491.25,0.9801980198019802,2,8,5,151,669,58251,3792,688,0,0,57,25473,1987789
581,5,578,99,0,500.0,553,510,0.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,353.25,99.0,2,0,5,104,617,33462,231,682,0,0,83,8252,1989015
625,1,625,99,99,4128.0,557,607,621.0,1792.8,12.0,1.0,1,27,0,149.4,1,8,842.625,0.99,1,0,1,107,1030,68238,231,682,0,2,74,14527,1989034
608,1,625,99,68,2352.0,585,573,534.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,613.875,1.434782608695652,1,0,1,152,4966,82297,231,682,0,2,68,18313,1989133
625,1,613,99,90,2000.0,606,625,186.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,582.375,1.0879120879120878,2,0,5,149,4798,50665,231,682,0,0,75,13969,1988996
647,1,650,99,88,7483.0,608,548,658.0,1857.84,12.0,1.0,1,27,0,154.82,1,8,1265.5,1.1123595505617978,0,4,5,104,617,34700,840,1222,0,1,70,16923,1988959
625,6,624,2,100,7079.0,625,625,308.0,1072.44,2.0,1.0,1,27,0,536.22,1,8,1210.75,0.0198019801980198,1,8,5,129,4824,71125,269,1041,0,2,89,5173,1988941
580,9,661,99,998,2970.0,613,561,489.0,1485.6,12.0,1.0,1,27,0,123.8,1,8,811.375,0.0990990990990991,1,8,5,148,3090,26900,2223,96,0,2,89,5149,1988956
625,5,625,2,81,20696.0,625,625,332.0,1792.8,12.0,1.0,1,27,0,149.4,1,8,2910.5,0.024390243902439,1,0,1,173,24,45728,231,682,0,2,83,8276,1989131
683,3,708,99,100,8091.0,677,572,614.0,3350.88,12.0,1.0,1,27,0,279.24,1,8,1366.625,0.9801980198019802,1,1,5,174,579,53607,1685,85,0,2,75,13575,1989135
561,3,528,99,0,4959.0,562,530,342.0,620.94,3.0,1.0,1,27,0,206.98,1,8,905.25,99.0,1,8,5,48,4417,48956,3792,688,0,2,61,23338,1971317
576,2,625,99,100,2167.0,593,547,239.0,2109.79,12.0,1.0,1,27,0,175.81583333333333,1,8,588.625,0.9801980198019802,2,0,5,174,4919,6336,1601,720,0,0,75,13797,1986046
603,2,610,99,998,1773.0,593,593,338.0,2186.7,12.0,1.0,1,27,0,182.225,1,8,658.875,0.0990990990990991,1,0,5,59,2242,44152,1601,720,0,2,90,4637,1988433
584,1,608,99,999,1579.0,565,560,474.0,4483.92,14.0,1.0,1,27,0,320.28000000000003,1,8,624.375,0.099,1,7,5,174,4876,1716,3082,289,0,2,3,29948,1989140
476,1,416,99,3,1927.0,457,477,193.0,2038.8,12.0,1.0,1,27,0,169.9,1,8,482.0,24.75,2,7,5,174,1899,7517,3285,260,0,0,51,29125,1989144
575,9,596,99,999,1777.0,609,612,410.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,659.5,0.099,1,0,1,81,923,32646,231,682,0,2,93,3182,1975431
603,3,589,99,26,5235.0,623,632,719.0,3350.88,12.0,1.0,1,27,0,279.24,1,8,976.25,3.6666666666666665,0,8,5,90,2011,62419,2149,1647,0,1,77,12684,1989149
610,6,546,2,76,12331.0,586,541,769.0,14892.91,12.0,1.0,1,27,0,1241.075833333333,1,8,1837.25,0.0259740259740259,0,4,5,129,3148,73450,2958,1196,0,1,72,15687,1988568
545,1,587,99,83,1930.0,570,565,476.0,1792.8,12.0,1.0,1,27,0,149.4,1,8,547.5,1.1785714285714286,1,0,1,150,3716,65358,231,682,0,2,61,22996,1989156
583,3,594,99,998,5000.0,594,625,236.0,1792.8,12.0,1.0,1,27,0,149.4,1,8,1062.0,0.0990990990990991,2,0,1,150,3716,65052,231,682,0,0,90,4684,1989174
663,2,653,99,100,1670.0,627,627,486.0,1217.7,11.0,1.0,1,27,0,110.7,1,8,555.125,0.9801980198019802,1,4,5,174,3647,19051,3621,1307,0,2,75,13881,1989124
669,2,685,99,100,2847.0,663,667,624.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,716.5,0.9801980198019802,1,0,1,152,5102,81211,231,682,0,2,65,20229,1989148
546,8,536,99,92,3563.0,609,615,679.0,4194.82,14.0,1.0,1,27,0,299.63,1,8,758.5,1.064516129032258,0,8,5,108,4929,67308,3882,997,0,1,64,20967,1989141
615,4,600,2,84,6449.0,571,524,220.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,1106.125,0.0235294117647058,2,0,5,59,2461,44838,231,682,0,0,100,1025,1976624
633,4,701,2,100,5411.0,660,599,604.0,777.6,10.0,1.0,1,27,0,77.76,1,8,1013.75,0.0198019801980198,1,8,5,59,2498,44764,698,206,0,2,87,6056,1984595
594,9,536,99,100,3508.0,583,605,451.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,754.25,0.9801980198019802,1,0,1,104,3155,36934,231,682,0,2,103,517,1988691
511,1,552,99,80,1648.0,533,482,225.0,1609.68,12.0,1.0,1,27,0,134.14,1,8,488.25,1.2222222222222223,2,1,5,129,1554,70124,597,1876,0,0,62,22170,1986262
596,1,663,99,0,6640.0,618,570,515.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,1148.375,99.0,1,0,1,129,4953,72263,231,682,0,2,80,10376,1987392
656,5,713,2,100,15222.0,660,625,692.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,2247.875,0.0198019801980198,0,0,1,81,5115,31657,231,682,0,1,85,7047,1986399
613,1,640,99,96,1635.0,605,629,550.0,3719.52,12.0,1.0,1,27,0,309.96,1,8,539.75,1.0206185567010309,1,8,5,49,3081,57441,2692,1060,0,2,51,29289,1989197
468,3,462,99,999,1200.0,501,478,432.0,1770.12,9.0,1.0,1,27,0,196.68,1,8,526.25,0.099,1,8,5,174,3231,9550,4026,612,0,2,66,19735,1989064
513,5,499,99,0,8926.0,578,597,390.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,1402.125,99.0,1,0,1,123,2001,56387,231,682,0,2,72,15683,1974592
625,1,617,99,100,1798.0,588,549,382.0,1828.31,11.0,1.0,1,27,0,166.21,1,8,547.125,0.9801980198019802,1,8,5,90,4684,64020,1755,1890,0,2,69,17848,1988857
500,2,552,99,0,1841.0,516,479,548.0,1487.76,12.0,1.0,1,27,0,123.98,1,8,498.625,99.0,1,4,5,174,598,20959,4062,1838,0,2,69,17911,1986762
739,7,745,99,100,2947.0,703,686,449.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,753.25,0.9801980198019802,1,0,1,174,748,13228,231,682,0,2,85,7415,1986841
608,1,625,99,88,1984.0,606,543,247.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,569.25,1.1123595505617978,2,0,1,90,4654,61459,231,682,0,0,72,15499,1989136
659,4,672,99,100,8200.0,682,640,910.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,1382.0,0.9801980198019802,0,0,1,172,118,76873,231,682,0,1,63,21761,1989142
575,2,574,99,38,5179.0,544,500,65.0,551.32,7.0,1.0,1,27,0,78.76,1,8,938.875,2.5384615384615383,2,4,5,47,1737,58571,3835,910,0,0,62,22196,1989168
563,1,477,99,85,3520.0,529,524,339.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,724.75,1.1511627906976745,1,0,1,174,2195,21137,231,682,0,2,73,14969,1989202
598,6,558,99,100,1701.0,592,583,315.0,2245.32,11.0,1.0,1,27,0,204.12,1,8,529.625,0.9801980198019802,1,8,5,123,4638,55783,184,47,0,2,70,17088,1978653
586,2,555,99,98,4928.0,569,561,582.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,924.75,1.0,1,0,1,129,998,73879,231,682,0,2,77,12421,1989181
608,5,671,99,99,6560.0,651,670,351.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,1170.375,0.99,1,0,1,126,4713,48487,231,682,0,2,62,22453,1989082
546,10,539,99,84,1518.0,539,565,296.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,487.5,1.1647058823529413,2,0,1,148,4445,25963,231,682,0,0,100,1046,1986177
613,1,536,99,67,7606.0,544,537,212.0,1199.3,10.0,1.0,1,27,0,119.93,1,8,1250.375,1.4558823529411764,2,0,5,174,4876,36088,2909,1893,0,0,70,17046,1989189
625,2,625,99,74,5228.0,625,562,265.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,980.0,1.32,2,0,1,90,263,63948,231,682,0,0,70,17272,1989182
560,2,549,99,8,500.0,551,559,325.0,863.55,5.0,1.0,1,27,0,172.70999999999998,1,8,353.5,11.0,1,8,5,148,4797,27340,3792,688,0,2,57,25701,1989178
586,4,643,99,79,1800.0,610,594,553.0,1858.39,12.0,1.0,1,27,0,154.86583333333334,1,8,551.875,1.2375,1,4,5,174,1892,18873,1502,693,0,2,57,25646,1989175
625,1,585,2,86,22427.0,597,625,350.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,3118.5,0.0229885057471264,1,0,1,126,4330,46611,231,682,0,2,75,13881,1989163
614,2,596,99,31,1927.0,577,543,525.0,1954.15,11.0,1.0,1,27,0,177.65,1,8,548.625,3.09375,1,7,5,104,3875,41184,3763,1667,0,2,55,26999,1989155
554,7,548,99,74,5744.0,552,561,327.0,2850.24,12.0,1.0,1,27,0,237.52,1,8,1017.375,1.32,1,4,5,107,1030,68596,3829,1696,0,2,87,6019,1989153
545,2,558,99,89,2040.0,541,536,482.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,551.25,1.1,1,0,1,104,5087,39053,231,682,0,2,81,10009,1975236
601,1,609,99,95,4621.0,562,548,417.0,1116.66,6.0,1.0,1,27,0,186.11,1,8,892.0,1.03125,1,8,5,90,2582,64259,2693,1173,0,2,68,18195,1989146
592,4,585,99,0,16870.0,591,532,374.0,2837.25,13.0,1.0,1,27,0,218.25,1,8,2409.125,99.0,1,0,5,174,3652,5065,24,194,0,2,88,5487,1988512
675,2,679,99,100,500.0,646,652,737.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,419.125,0.9801980198019802,0,0,1,174,4876,3934,231,682,0,1,73,15206,1984711
500,5,517,99,79,2417.0,517,531,151.0,2644.0,10.0,1.0,1,27,0,264.4,1,8,583.125,1.2375,2,7,5,108,1538,66633,2992,1835,0,0,78,11805,1989216
563,6,551,99,95,2912.0,591,624,355.0,1365.24,12.0,1.0,1,27,0,113.77,1,8,680.125,1.03125,1,8,5,104,644,35432,4017,30,0,2,76,13124,1989213
607,9,553,99,100,7487.0,623,683,836.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,1270.125,0.9801980198019802,0,0,1,108,1538,66711,231,682,0,1,83,8464,1989056
584,6,512,2,92,6225.0,548,490,283.0,2480.88,12.0,1.0,1,27,0,206.74,1,8,1057.375,0.021505376344086,2,1,5,148,4271,29574,3779,1028,0,0,74,14688,1989198
647,4,634,99,65,2220.0,624,626,304.0,1792.8,12.0,1.0,1,27,0,149.4,1,8,614.875,1.5,1,0,1,174,4644,9154,231,682,0,2,73,15022,1976431
593,2,625,99,998,1511.0,573,556,432.0,532.08,3.0,1.0,1,27,0,177.36,1,8,619.625,0.0990990990990991,1,7,5,59,4563,41951,2616,1013,0,2,61,22998,1989207
572,1,625,99,998,2059.0,595,591,525.0,2306.98,13.0,1.0,1,27,0,177.46,1,8,692.5,0.0990990990990991,1,8,5,148,3467,27211,184,47,0,2,83,8240,1978783
624,2,580,99,21,2120.0,578,612,206.0,1792.8,12.0,1.0,1,27,0,149.4,1,8,579.5,4.5,2,0,5,172,2521,78295,231,682,0,0,93,3204,1989214
728,2,624,99,94,4191.0,634,670,285.0,1264.44,12.0,1.0,1,27,0,105.37,1,8,880.25,1.0421052631578946,2,8,5,174,4919,6255,269,1041,0,0,83,8725,1989208
560,1,609,99,25,1717.0,563,557,409.0,6305.08,13.0,1.0,1,27,0,485.0061538461538,1,8,516.375,3.807692307692308,1,7,5,174,4876,2463,3991,803,0,2,4,29770,1989221
459,1,503,99,78,3289.0,513,474,607.0,16995.99,33.0,1.0,1,27,0,515.0300000000001,1,8,677.0,1.2531645569620251,1,8,5,90,263,63721,3886,1633,0,2,62,22220,1988475
576,5,705,2,100,2617.0,681,733,719.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,677.375,0.0198019801980198,0,0,1,152,4634,83276,231,682,0,1,86,6789,1989219
629,2,762,99,100,4866.0,702,679,809.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,979.875,0.9801980198019802,0,0,5,174,199,17975,231,682,0,1,89,4890,1989193
551,2,520,99,0,1300.0,539,541,159.0,863.55,5.0,1.0,1,27,0,172.70999999999998,1,8,444.0,99.0,2,8,5,174,4747,8812,3792,688,0,0,53,28241,1989051
625,4,625,99,84,7292.0,625,625,355.0,1792.8,12.0,1.0,1,27,0,149.4,1,8,1247.375,1.1647058823529413,1,0,1,90,5062,61357,231,682,0,2,76,13053,1980990
590,6,496,99,64,4458.0,591,625,318.0,2804.2,11.0,1.0,1,27,0,254.9272727272727,1,8,866.125,1.523076923076923,1,4,5,126,4997,48233,3829,1696,0,2,79,10955,1986370
746,2,760,2,99,2777.0,722,748,806.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,732.0,0.02,0,0,5,152,4818,82628,231,682,0,1,79,11192,1981536
538,5,522,99,100,1960.0,549,625,327.0,6278.76,12.0,1.0,1,27,0,523.23,1,8,549.75,0.9801980198019802,1,8,5,59,4563,43176,3845,1654,0,2,98,1575,1989200
625,1,625,99,92,7385.0,625,602,368.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,1256.75,1.064516129032258,1,0,1,174,4766,10226,231,682,0,2,73,14761,1989236
605,1,581,99,58,1581.0,594,597,861.0,1792.8,12.0,1.0,1,27,0,149.4,1,8,514.5,1.6779661016949152,0,0,1,172,506,76421,231,682,0,1,92,3742,1989137
557,2,585,99,29,2000.0,541,545,409.0,620.94,3.0,1.0,1,27,0,206.98,1,8,544.75,3.3,1,8,5,104,5126,38698,3792,688,0,2,56,26419,1970215
625,1,625,99,100,3678.0,613,598,239.0,1264.44,12.0,1.0,1,27,0,105.37,1,8,792.375,0.9801980198019802,2,8,5,174,4876,797,269,1041,0,0,70,16940,1989246
625,8,625,99,100,3240.0,625,625,861.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,743.375,0.9801980198019802,0,0,5,104,617,33070,231,682,0,1,91,4299,1986802
562,7,532,99,81,3798.0,539,571,287.0,2850.24,12.0,1.0,1,27,0,237.52,1,8,773.625,1.2073170731707317,2,4,5,59,5123,44241,3829,1696,0,0,79,11250,1985965
641,1,679,99,998,3258.0,643,635,455.0,2745.9,6.0,1.0,1,27,0,457.65,1,8,869.25,0.0990990990990991,1,0,5,108,4737,68040,231,682,0,2,70,16962,1989247
504,2,512,99,63,4889.0,527,532,442.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,891.0,1.546875,1,0,5,107,1030,68928,231,682,0,2,66,19585,1732499
487,6,543,99,27,4175.0,502,484,193.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,790.375,3.5357142857142856,2,0,5,148,4445,23946,231,682,0,0,83,8766,1982118
559,4,540,99,82,5919.0,543,559,257.0,2354.28,12.0,1.0,1,27,0,196.19000000000003,1,8,1038.125,1.1927710843373494,2,7,5,123,3785,56359,2118,1712,0,0,59,24634,1972305
628,7,811,2,100,11757.0,757,631,829.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,1836.625,0.0198019801980198,0,0,1,174,4666,10483,231,682,0,1,86,6809,1981983
578,4,564,99,100,1550.0,579,582,437.0,620.94,3.0,1.0,1,27,0,206.98,1,8,507.0,0.9801980198019802,1,8,5,129,2940,74982,3792,688,0,2,60,23753,1987958
476,2,418,99,0,8024.0,495,478,303.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,1249.0,99.0,1,0,1,123,4922,56406,231,682,0,2,72,15540,1985848
581,7,504,99,59,12997.0,539,552,186.0,2135.34,6.0,1.0,1,27,0,355.89000000000004,1,8,1917.25,1.65,2,7,5,90,401,64998,3008,1661,0,0,61,23385,1987323
505,1,623,99,999,1617.0,575,592,448.0,2306.98,13.0,1.0,1,27,0,177.46,1,8,626.375,0.099,1,8,5,174,4629,5769,184,47,0,2,62,22765,1988815
541,1,499,99,9,1823.0,549,580,301.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,512.625,9.9,1,0,5,67,1882,51122,231,682,0,2,69,17669,1719658
631,1,636,99,83,974.0,598,560,426.0,2885.88,12.0,1.0,1,27,0,240.49,1,8,447.75,1.1785714285714286,1,8,5,174,2946,13172,3377,290,0,2,59,24333,1834247
674,1,620,99,100,2901.0,618,634,668.0,2865.33,9.0,1.0,1,27,0,318.37,1,8,705.875,0.9801980198019802,0,0,5,104,2581,40243,231,682,0,1,61,23156,1989251
687,1,619,99,91,3345.0,619,563,507.0,1365.24,12.0,1.0,1,27,0,113.77,1,8,753.0,1.076086956521739,1,8,5,172,2054,76773,1680,435,0,2,68,18590,1989159
587,1,643,99,998,1799.0,608,605,551.0,2109.81,12.0,1.0,1,27,0,175.8175,1,8,667.5,0.0990990990990991,1,1,5,59,2147,45502,4124,1771,0,2,78,11533,1989253
569,2,605,99,32,1784.0,571,579,436.0,1125.65,6.0,1.0,1,27,0,187.6083333333333,1,8,530.125,3.0,1,0,5,174,4876,3410,3934,1265,0,2,47,29402,1989275
600,3,634,99,40,3144.0,634,635,707.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,723.625,2.414634146341464,0,0,1,104,1663,37838,231,682,0,1,71,16272,1974796
520,3,492,99,998,1742.0,488,480,216.0,863.55,5.0,1.0,1,27,0,172.70999999999998,1,8,602.75,0.0990990990990991,2,8,5,174,3998,12928,3792,688,0,0,57,25829,1987745
607,4,656,99,100,4459.0,673,723,504.0,3835.52,8.0,1.0,1,27,0,479.44,1,8,915.125,0.9801980198019802,1,4,5,174,4629,54336,899,1459,0,2,61,23342,1989288
507,1,486,99,93,2511.0,515,464,249.0,1857.84,12.0,1.0,1,27,0,154.82,1,8,584.5,1.053191489361702,2,1,5,174,4876,4521,2592,1127,0,0,81,9876,1988778
649,5,694,99,100,2809.0,687,696,820.0,1729.3,2.0,1.0,1,27,0,864.65,1,8,717.375,0.9801980198019802,0,7,5,174,4229,23226,3285,260,0,1,53,27952,1989220
528,4,525,99,6,2292.0,562,576,281.0,312.64,2.0,1.0,1,27,0,156.32,1,8,574.0,14.142857142857142,2,4,5,75,763,59234,886,102,0,0,80,10187,1988186
625,10,625,99,70,2721.0,616,625,385.0,1792.8,12.0,1.0,1,27,0,149.4,1,8,673.875,1.3943661971830985,1,0,1,148,4445,24580,231,682,0,2,82,9352,1989272
625,2,564,99,998,1704.0,567,547,344.0,863.55,5.0,1.0,1,27,0,172.70999999999998,1,8,638.25,0.0990990990990991,1,8,5,104,2472,39310,3792,688,0,2,58,25396,1988735
556,1,619,99,95,2045.0,585,565,250.0,863.55,5.0,1.0,1,27,0,172.70999999999998,1,8,570.625,1.03125,2,8,5,174,4391,9635,3792,688,0,0,55,26682,1987637
583,5,625,99,82,5284.0,625,625,523.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,991.0,1.1927710843373494,1,0,1,174,194,16633,231,682,0,2,91,4290,1989273
648,3,565,99,94,4241.0,582,495,309.0,1178.91,9.0,1.0,1,27,0,130.99,1,8,840.875,1.0421052631578946,1,8,5,174,4876,45579,1448,1037,0,2,57,25718,1989315
625,2,564,99,100,4615.0,597,570,342.0,1792.8,12.0,1.0,1,27,0,149.4,1,8,896.5,0.9801980198019802,1,0,1,174,4821,19558,231,682,0,2,76,13271,1989092
547,2,494,99,45,5517.0,513,464,191.0,2730.36,12.0,1.0,1,27,0,227.53,1,8,960.125,2.152173913043478,2,7,5,174,5162,18056,2992,1835,0,0,66,19769,1975677
522,2,577,99,90,2732.0,571,564,323.0,2135.34,6.0,1.0,1,27,0,355.89000000000004,1,8,644.625,1.0879120879120878,1,7,5,75,763,58894,3008,1661,0,2,57,25938,1987423
582,2,625,99,999,1716.0,586,617,200.0,1697.76,12.0,1.0,1,27,0,141.48,1,8,653.25,0.099,2,8,5,108,1538,66720,4026,612,0,0,88,5730,1988365
592,1,611,99,57,809.0,615,621,573.0,2306.98,13.0,1.0,1,27,0,177.46,1,8,425.625,1.706896551724138,1,8,5,67,297,52516,184,47,0,2,62,22712,1988536
612,6,625,99,94,3767.0,601,596,319.0,958.08,12.0,1.0,1,27,0,79.84,1,8,800.0,1.0421052631578946,1,8,5,104,1222,38827,887,698,0,2,91,4064,1987101
661,3,720,2,95,4779.0,688,692,269.0,2988.0,12.0,1.0,1,27,0,249.0,1,8,955.0,0.0208333333333333,2,0,1,75,763,58689,231,682,0,0,76,13158,1989312
501,2,507,99,40,1872.0,507,471,178.0,1172.97,9.0,1.0,1,27,0,130.33,1,8,499.875,2.414634146341464,2,8,5,174,4876,2698,2693,1173,0,0,73,15231,1989169
540,4,543,99,100,3268.0,544,481,340.0,27641.39,12.0,1.0,1,27,0,2303.4491666666668,1,8,697.375,0.9801980198019802,1,4,5,174,4876,7721,3415,1636,0,2,59,24505,1989324
635,10,655,99,99,1400.0,657,629,514.0,2214.8,10.0,1.0,1,27,0,221.48,1,8,523.0,0.99,1,8,5,81,1167,32131,184,47,0,2,77,12116,1988218
