SCORE_HCP4,SCORE_HEST,SCORE_HFI4,SCORE_HIPA,SCORE_HIPN,SCORE_HRM5,SCORE_HSV4,SCORE_HVA4,score,total_financiado,quantidade_parcelas,dia_semana_compra,mes_compra,dia_mes_compra,compra_fim_semana,valor_parcela,tem_bureau,qtd_scores_bureau,media_scores_bureau,razao_hipa_hipn,risco_ord,segmento_encoded,modalidade_encoded,endereco_estado_encoded,endereco_cidade_encoded,endereco_cep_encoded,lancamento_encoded,produtor_encoded,MENSAGEM_TIPO_REGISTRO_encoded,categoria_risco_score_encoded,idade_encoded,nascimento_encoded,FPD,pedido_id
406,2,403,99,100,2444.0,404,406,310.0,956.28,12.0,4.0,12.0,1.0,0,79.69,1,7,260.0,0.9801980198019802,-1,1,4,174,4031,4137,1605,1365,0,3,63,21954,1,697987
361,1,538,99,0,3238.0,433,512,822.0,956.28,12.0,4.0,12.0,1.0,0,79.69,1,7,277.7142857142857,99.0,0,4,4,174,3957,12601,2519,656,0,1,87,5998,0,697994
81,1,382,99,100,2494.0,175,316,79.0,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,164.85714285714286,0.9801980198019802,2,0,4,174,2119,15024,166,485,0,0,64,21046,1,683989
452,1,380,99,57,2494.0,511,523,182.0,317.16,3.0,4.0,12.0,1.0,0,105.72,1,7,289.0,1.706896551724138,2,0,4,102,3991,54459,351,469,0,0,68,18401,0,669871
466,1,595,99,94,2494.0,438,518,137.0,2629.77,3.0,4.0,12.0,1.0,0,876.59,1,7,315.85714285714283,1.0421052631578946,2,0,4,152,3192,79391,166,485,0,0,76,12826,0,677221
42,1,348,99,11,2494.0,250,404,177.0,367.47,3.0,4.0,12.0,1.0,0,122.49,1,7,165.0,8.25,2,8,4,174,3380,18380,1497,125,0,0,80,10663,0,696875
379,3,437,99,7,2494.0,339,331,148.0,2396.04,12.0,4.0,12.0,1.0,0,199.67,1,7,227.8571428571429,12.375,2,4,4,172,374,77243,2098,1398,0,0,73,15194,1,691964
417,2,437,99,82,2494.0,454,478,209.0,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,281.2857142857143,1.1927710843373494,2,0,4,174,3713,10487,166,485,0,0,71,16115,0,698002
267,4,421,99,999,1761.0,390,512,236.0,2995.92,12.0,4.0,12.0,1.0,0,249.66,1,8,556.625,0.099,2,4,4,104,1779,36646,222,1240,0,0,89,4917,1,695350
356,2,432,99,65,2494.0,355,378,2.0,4545.9,18.0,4.0,12.0,1.0,0,252.55,1,7,241.0,1.5,2,4,4,104,3033,40056,3484,24,0,0,57,25855,1,603058
201,4,558,99,998,2494.0,415,575,284.0,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,407.1428571428572,0.0990990990990991,2,0,4,174,3952,19543,166,485,0,0,90,4556,0,698014
152,1,112,99,999,3238.0,342,376,813.0,3073.23,13.0,4.0,12.0,1.0,0,236.4023076923077,1,7,297.2857142857143,0.099,0,0,4,129,1973,74607,166,485,0,1,82,8840,0,694666
626,6,774,99,98,2494.0,739,824,117.0,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,452.2857142857143,1.0,2,0,4,174,2799,5035,166,485,0,0,78,11605,0,697988
450,1,504,2,88,2494.0,441,557,107.0,3435.72,15.0,4.0,12.0,1.0,0,229.048,1,7,291.85714285714283,0.0224719101123595,2,0,4,174,1447,18807,166,485,0,0,71,16419,0,688142
354,1,354,99,13,2494.0,359,284,179.0,2036.04,12.0,4.0,12.0,1.0,0,169.67,1,7,209.1428571428572,7.071428571428571,2,4,4,126,671,47607,553,1582,0,0,70,16961,1,672006
576,3,736,99,26,2494.0,658,666,202.0,2036.04,12.0,4.0,12.0,1.0,0,169.67,1,7,394.8571428571428,3.6666666666666665,2,4,4,151,506,58061,553,1582,0,0,74,14591,0,697306
782,4,731,99,100,3238.0,675,861,854.0,2426.94,6.0,4.0,12.0,1.0,0,404.49,1,7,464.57142857142856,0.9801980198019802,0,4,4,59,739,43441,2730,1410,0,1,71,16305,0,698010
691,8,731,99,95,2494.0,672,635,151.0,2036.04,12.0,4.0,12.0,1.0,0,169.67,1,7,418.7142857142857,1.03125,2,4,4,148,3432,25037,553,1582,0,0,67,19279,0,698036
376,4,488,99,6,2494.0,426,441,167.0,734.24,7.0,4.0,12.0,1.0,0,104.89142857142858,1,7,262.85714285714283,14.142857142857142,2,1,4,174,3834,21768,2656,1253,0,0,62,22551,0,696245
475,6,600,99,39,2494.0,546,592,140.0,2036.04,12.0,4.0,12.0,1.0,0,169.67,1,7,336.7142857142857,2.475,2,4,4,129,1382,71934,553,1582,0,0,60,23717,0,676123
442,7,504,99,87,2444.0,423,435,455.0,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,285.2857142857143,1.125,-1,0,4,67,1438,51148,166,485,0,3,83,8563,0,698004
401,1,558,99,100,2494.0,421,420,130.0,1494.0,3.0,4.0,12.0,1.0,0,498.0,1,7,285.7142857142857,0.9801980198019802,2,0,4,104,88,41847,166,485,0,0,72,16006,0,697075
501,10,600,99,54,2444.0,499,600,319.0,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,337.57142857142856,1.8,-1,0,4,174,3380,18432,166,485,0,3,85,7235,0,683241
604,3,527,99,998,3238.0,601,574,769.0,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,486.57142857142856,0.0990990990990991,0,0,4,174,4031,1253,166,485,0,1,85,7281,0,698035
81,1,138,99,0,2494.0,133,182,201.0,526.29,3.0,4.0,12.0,1.0,0,175.42999999999998,1,7,90.57142857142856,99.0,2,4,4,104,1080,35273,1169,1532,0,0,65,20554,1,695650
640,1,623,99,99,2444.0,572,612,559.0,552.24,6.0,4.0,12.0,1.0,0,92.04,1,7,378.0,0.99,-1,8,4,126,2803,48228,1171,390,0,3,60,23663,0,698055
554,1,576,99,100,2494.0,443,431,90.0,2305.34,13.0,4.0,12.0,1.0,0,177.33384615384617,1,7,314.85714285714283,0.9801980198019802,2,4,4,129,914,72844,553,1582,0,0,64,20840,0,697669
850,3,731,99,100,2444.0,871,866,604.0,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,502.8571428571428,0.9801980198019802,-1,0,4,129,1444,73056,166,485,0,3,53,28184,0,697010
260,1,354,99,70,2494.0,217,318,66.0,3595.8,12.0,4.0,12.0,1.0,0,299.65000000000003,1,7,188.42857142857144,1.3943661971830985,2,8,4,174,4031,1270,1504,1346,0,0,59,24417,0,698063
171,4,386,99,998,3238.0,523,575,704.0,769.92,6.0,4.0,12.0,1.0,0,128.32,1,7,393.7142857142857,0.0990990990990991,0,4,4,104,2454,37771,547,1117,0,1,78,11888,0,698034
413,1,400,99,0,2494.0,403,358,158.0,922.59,9.0,4.0,12.0,1.0,0,102.51,1,7,239.1428571428572,99.0,2,7,4,123,154,55520,21,1293,0,0,59,24184,0,693469
739,2,757,99,96,2444.0,734,738,630.0,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,452.1428571428572,1.0206185567010309,-1,0,0,174,3863,10078,166,485,0,3,76,13305,0,697856
600,4,600,2,90,2494.0,600,600,295.0,2036.04,12.0,4.0,12.0,1.0,0,169.67,1,7,356.57142857142856,0.0219780219780219,2,4,4,152,1280,83579,553,1582,0,0,77,12420,0,697923
589,4,836,99,100,2444.0,801,866,539.0,4165.83,9.0,4.0,12.0,1.0,0,462.87,1,7,470.7142857142857,0.9801980198019802,-1,1,4,104,463,33370,3054,1582,0,3,58,25281,0,697420
628,6,750,99,99,3238.0,750,660,784.0,2036.04,12.0,4.0,12.0,1.0,0,169.67,1,7,427.4285714285714,0.99,0,4,4,174,301,14482,553,1582,0,1,74,14644,1,698050
621,1,438,99,999,3238.0,519,461,668.0,1149.84,9.0,4.0,12.0,1.0,0,127.76,1,7,448.2857142857143,0.099,0,8,4,104,4293,40704,527,1338,0,1,60,23501,0,698077
317,1,431,99,72,2494.0,394,525,268.0,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,262.7142857142857,1.356164383561644,2,0,4,174,3245,11510,166,485,0,0,95,2433,0,686646
385,1,519,99,85,2444.0,437,388,330.0,1196.16,12.0,4.0,12.0,1.0,0,99.68,1,7,273.42857142857144,1.1511627906976745,-1,4,3,81,692,32666,1888,734,0,3,64,21345,0,698005
298,8,380,99,0,2494.0,411,454,187.0,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,235.7142857142857,99.0,2,0,4,148,917,30776,166,485,0,0,85,7215,1,685083
513,7,558,99,0,2494.0,483,561,222.0,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,317.2857142857143,99.0,2,0,4,59,732,44852,166,485,0,0,85,7551,0,698064
550,6,600,99,99,2494.0,600,600,208.0,2865.33,9.0,4.0,12.0,1.0,0,318.37,1,7,364.8571428571428,0.99,2,0,4,152,3192,79485,166,485,0,0,101,894,0,697039
672,4,906,99,91,2444.0,576,508,302.0,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,408.0,1.076086956521739,-1,0,4,148,3432,26405,166,485,0,3,74,14079,0,696456
355,1,452,99,61,2444.0,529,515,634.0,314.52,3.0,4.0,12.0,1.0,0,104.84,1,7,287.42857142857144,1.596774193548387,-1,8,4,148,3910,27605,2874,1511,0,3,78,11957,0,698040
148,1,348,99,57,2494.0,243,251,2.0,3595.8,12.0,4.0,12.0,1.0,0,299.65000000000003,1,7,163.85714285714286,1.706896551724138,2,8,4,174,3825,18062,1504,1346,0,0,56,26420,0,697926
687,1,517,99,100,2127.0,687,668,715.0,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,8,610.75,0.9801980198019802,0,0,4,174,3380,18107,166,485,0,1,92,3786,0,679659
187,1,282,99,998,2494.0,369,363,220.0,1196.16,12.0,4.0,12.0,1.0,0,99.68,1,7,328.42857142857144,0.0990990990990991,2,0,4,148,3432,26223,3342,926,0,0,72,16023,1,695825
566,8,600,99,93,7179.0,600,600,381.0,1807.92,12.0,4.0,12.0,1.0,0,150.66,1,8,1218.125,1.053191489361702,-1,4,4,123,469,55198,1132,839,0,3,65,20658,0,698093
516,1,665,99,61,2444.0,446,668,533.0,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,350.85714285714283,1.596774193548387,-1,0,4,174,4031,3363,166,485,0,3,72,15933,0,698044
819,4,659,99,100,2494.0,811,818,87.0,1436.16,12.0,4.0,12.0,1.0,0,119.68,1,7,472.8571428571428,0.9801980198019802,2,4,4,123,156,55964,550,1582,0,0,55,26896,0,697323
545,1,511,99,100,2494.0,578,662,234.0,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,356.57142857142856,0.9801980198019802,2,0,4,174,4031,3156,166,485,0,0,77,12174,0,697302
247,8,406,99,97,2494.0,284,432,292.0,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,224.7142857142857,1.010204081632653,2,0,4,148,2651,27276,166,485,0,0,90,4738,0,697600
179,1,383,99,100,1642.0,141,157,152.0,1807.92,12.0,4.0,12.0,1.0,0,150.66,1,8,337.75,0.9801980198019802,2,4,4,108,1070,67794,1132,839,0,0,51,29009,0,698116
585,2,475,99,0,2444.0,474,437,556.0,1556.16,12.0,4.0,12.0,1.0,0,129.68,1,7,296.0,99.0,-1,4,4,49,2347,57127,2751,1128,0,3,64,21310,0,696995
493,3,549,99,89,2494.0,540,600,174.0,2036.04,12.0,4.0,12.0,1.0,0,169.67,1,7,339.0,1.1,2,4,4,174,2526,8829,553,1582,0,0,75,14029,0,687233
295,9,412,99,91,2494.0,269,140,56.0,2171.2,16.0,4.0,12.0,1.0,0,135.7,1,7,187.8571428571429,1.076086956521739,2,4,4,148,3432,24004,1931,192,0,0,59,24676,0,679198
863,6,893,99,99,3238.0,897,896,736.0,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,536.1428571428571,0.99,0,0,4,174,3952,19646,166,485,0,1,63,21724,0,697772
490,7,494,2,98,10476.0,484,594,10.0,3006.0,12.0,4.0,12.0,1.0,0,250.5,1,8,1580.625,0.0202020202020202,2,0,4,128,4174,53054,166,485,0,0,84,7649,1,698126
319,6,489,99,54,2494.0,405,452,48.0,2170.2,12.0,4.0,12.0,1.0,0,180.85,1,7,260.57142857142856,1.8,2,4,4,148,3975,28263,368,1305,0,0,60,24061,0,698112
488,2,558,99,998,2494.0,600,573,204.0,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,474.0,0.0990990990990991,2,0,4,174,3834,22090,166,485,0,0,78,11974,0,679321
148,2,361,99,12,2494.0,341,324,13.0,883.62,6.0,4.0,12.0,1.0,0,147.27,1,7,183.8571428571429,7.615384615384615,2,7,4,123,2371,56217,21,1293,0,0,60,24041,1,696788
302,2,157,99,100,2494.0,264,309,57.0,1556.16,12.0,4.0,12.0,1.0,0,129.68,1,7,176.14285714285714,0.9801980198019802,2,4,4,173,417,46063,2751,1128,0,0,66,19495,1,695948
359,3,388,99,87,2494.0,390,417,111.0,3636.88,14.0,4.0,12.0,1.0,0,259.77714285714285,1,7,249.0,1.125,2,5,3,174,1128,14443,1818,988,0,0,70,17281,1,675688
214,1,241,99,57,2494.0,347,424,250.0,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,197.57142857142856,1.706896551724138,2,0,4,152,4393,81236,166,485,0,0,71,16702,1,691069
385,1,355,99,59,2494.0,413,483,139.0,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,256.42857142857144,1.65,2,0,4,67,1438,51509,166,485,0,0,90,4535,0,676677
369,1,587,2,98,3238.0,539,544,893.0,1807.92,12.0,4.0,12.0,1.0,0,150.66,1,7,305.7142857142857,0.0202020202020202,0,4,4,104,4293,40458,1132,839,0,1,68,18714,0,698122
236,1,329,99,96,2494.0,245,320,2.0,1926.06,13.0,4.0,12.0,1.0,0,148.15846153846152,1,7,189.42857142857144,1.0206185567010309,2,4,4,148,3432,24022,1931,192,0,0,55,26819,0,682413
438,1,543,99,998,2494.0,485,481,299.0,2277.12,12.0,4.0,12.0,1.0,0,189.76,1,7,435.0,0.0990990990990991,2,8,4,172,1422,75061,1830,1252,0,0,78,11493,0,688572
370,2,600,2,99,2494.0,383,418,250.0,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,267.7142857142857,0.02,2,0,4,174,2119,15011,166,485,0,0,68,18290,0,687897
247,1,415,99,100,2494.0,313,308,130.0,4259.69,14.0,4.0,12.0,1.0,0,304.2635714285714,1,7,211.8571428571429,0.9801980198019802,2,8,4,81,401,32833,1504,1346,0,0,65,20279,1,690117
493,1,600,99,95,2494.0,456,492,103.0,1448.04,12.0,4.0,12.0,1.0,0,120.67,1,7,319.42857142857144,1.03125,2,8,4,174,4031,4225,799,1292,0,0,59,24725,0,690275
415,1,576,99,100,2494.0,515,600,266.0,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,329.42857142857144,0.9801980198019802,2,0,4,90,1533,63236,166,485,0,0,78,11674,1,683309
23,1,292,99,58,2494.0,87,214,210.0,3595.8,12.0,4.0,12.0,1.0,0,299.65000000000003,1,7,110.57142857142856,1.6779661016949152,2,8,4,129,775,71767,1504,1346,0,0,78,11446,0,696211
522,1,303,99,998,2494.0,528,516,194.0,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,423.8571428571428,0.0990990990990991,2,0,4,152,3920,82761,166,485,0,0,88,5523,1,679354
414,1,424,99,100,2494.0,439,523,236.0,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,285.7142857142857,0.9801980198019802,2,0,4,174,2799,5379,166,485,0,0,86,6826,0,695245
514,1,552,99,84,2444.0,550,626,380.0,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,346.57142857142856,1.1647058823529413,-1,0,4,59,4432,44184,166,485,0,3,78,12007,0,696464
355,1,430,99,68,2494.0,371,350,106.0,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,239.1428571428572,1.434782608695652,2,0,4,129,780,74745,166,485,0,0,62,22448,0,692763
525,2,593,99,85,2494.0,505,517,22.0,3172.03,17.0,4.0,12.0,1.0,0,186.59,1,7,332.2857142857143,1.1511627906976745,2,4,4,108,796,67383,2098,1398,0,0,58,25246,0,694436
406,1,558,99,19,2444.0,405,378,522.0,1145.88,9.0,4.0,12.0,1.0,0,127.32,1,7,266.57142857142856,4.95,-1,7,4,81,3259,32705,901,1027,0,3,72,15967,0,697871
684,2,731,99,93,2444.0,733,830,327.0,956.28,12.0,4.0,12.0,1.0,0,79.69,1,7,453.1428571428572,1.053191489361702,-1,8,4,126,3337,46363,2834,896,0,3,88,5304,0,698123
484,4,575,99,999,2494.0,543,382,250.0,2205.96,6.0,4.0,12.0,1.0,0,367.66,1,7,440.8571428571428,0.099,2,8,4,174,1309,6558,346,1276,0,0,68,18366,0,697834
461,2,437,99,100,6777.0,437,461,595.0,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,8,1096.75,0.9801980198019802,-1,0,4,75,580,58741,166,485,0,3,72,16029,0,698154
292,1,390,99,100,2494.0,297,247,2.0,1807.92,12.0,4.0,12.0,1.0,0,150.66,1,7,203.7142857142857,0.9801980198019802,2,4,4,174,776,15300,1132,839,0,0,52,28769,1,669577
359,1,466,99,86,2494.0,458,569,275.0,2036.04,12.0,4.0,12.0,1.0,0,169.67,1,7,291.1428571428572,1.137931034482759,2,4,4,148,3432,24544,553,1582,0,0,94,2858,0,671749
264,1,376,99,998,2444.0,212,344,526.0,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,327.7142857142857,0.0990990990990991,-1,0,4,148,3910,27401,166,485,0,3,69,17892,0,698111
502,3,640,99,38,2394.0,516,528,162.0,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,8,590.0,2.5384615384615383,2,0,4,152,950,81632,166,485,0,0,67,18904,0,698147
562,3,665,99,100,2494.0,572,630,87.0,1468.56,12.0,4.0,12.0,1.0,0,122.38,1,7,375.8571428571428,0.9801980198019802,2,5,4,104,3381,36224,47,1582,0,0,56,26200,0,649071
414,1,386,99,998,2143.0,507,600,178.0,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,8,643.5,0.0990990990990991,2,0,4,152,3192,79518,166,485,0,0,86,6468,0,695495
102,3,188,99,0,2494.0,269,337,170.0,3595.8,12.0,4.0,12.0,1.0,0,299.65000000000003,1,7,142.57142857142858,99.0,2,8,4,174,2799,5160,1504,1346,0,0,64,21074,1,690533
600,5,558,99,76,3358.0,543,572,790.0,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,8,726.375,1.2857142857142858,0,0,4,174,3117,17556,166,485,0,1,77,12259,0,680110
521,1,576,99,61,2494.0,479,551,295.0,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,326.85714285714283,1.596774193548387,2,0,4,104,4292,40031,166,485,0,0,68,18587,0,301091
242,1,80,99,35,2494.0,399,444,125.0,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,185.7142857142857,2.75,2,0,4,104,4203,21681,166,485,0,0,65,20279,0,691306
399,3,457,99,998,2494.0,450,431,65.0,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,405.2857142857143,0.0990990990990991,2,0,4,152,3573,82816,166,485,0,0,61,23085,1,698016
364,3,595,99,89,3238.0,527,600,787.0,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,325.2857142857143,1.1,0,0,4,104,486,35444,166,485,0,1,91,4254,0,696857
576,8,608,99,14,2444.0,532,455,320.0,1916.04,12.0,4.0,12.0,1.0,0,159.67,1,7,327.42857142857144,6.6,-1,4,4,126,908,47802,1931,192,0,3,70,16790,0,698083
753,4,906,99,100,2444.0,648,687,495.0,2995.92,12.0,4.0,12.0,1.0,0,249.66,1,7,456.7142857142857,0.9801980198019802,-1,4,4,148,828,30609,222,1240,0,3,61,23230,0,698155
441,6,600,99,91,3238.0,514,600,741.0,2873.2,7.0,4.0,12.0,1.0,0,410.45714285714286,1,7,335.85714285714283,1.076086956521739,0,0,4,174,760,14149,166,485,0,1,62,22425,0,698177
523,4,485,99,0,3238.0,476,577,987.0,3574.22,21.0,4.0,12.0,1.0,0,170.20095238095237,1,7,309.1428571428572,99.0,0,0,4,172,367,78292,166,485,0,1,79,11136,0,697893
421,1,319,99,0,2494.0,445,432,73.0,1593.6,5.0,4.0,12.0,1.0,0,318.72,1,7,245.28571428571428,99.0,2,0,4,48,2313,48900,166,485,0,0,62,22557,0,684905
74,1,88,99,68,2494.0,104,149,269.0,714.72,6.0,4.0,12.0,1.0,0,119.12,1,7,83.28571428571429,1.434782608695652,2,0,4,174,2001,12728,348,469,0,0,70,17419,0,694094
376,1,336,99,999,4346.0,421,419,198.0,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,8,874.625,0.099,2,0,4,129,1181,70043,166,485,0,0,76,13185,0,698075
551,3,906,99,100,3238.0,687,657,810.0,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,429.0,0.9801980198019802,0,0,4,59,4302,44149,166,485,0,1,70,16886,0,696516
461,6,543,2,91,2494.0,468,511,101.0,1900.22,4.0,4.0,12.0,1.0,0,475.055,1,7,297.42857142857144,0.0217391304347826,2,0,4,107,4245,69157,166,485,0,0,65,20297,0,685738
413,1,600,99,92,2149.0,461,552,436.0,1928.76,12.0,4.0,12.0,1.0,0,160.73,1,8,545.875,1.064516129032258,-1,8,4,174,4031,2666,1288,880,0,3,67,18961,0,698132
359,5,543,99,100,2494.0,419,490,158.0,796.9,9.0,4.0,12.0,1.0,0,88.54444444444444,1,7,287.85714285714283,0.9801980198019802,2,1,4,125,2104,49411,1605,1365,0,0,79,11125,0,697192
381,3,595,99,100,2494.0,492,600,197.0,772.74,6.0,4.0,12.0,1.0,0,128.79,1,7,324.2857142857143,0.9801980198019802,2,4,4,102,4363,54331,2922,323,0,0,88,5362,1,698190
378,1,485,99,29,2494.0,411,480,89.0,1316.16,12.0,4.0,12.0,1.0,0,109.68,1,7,269.0,3.3,2,4,4,152,950,81675,2753,674,0,0,79,11089,0,696008
409,2,722,99,100,3238.0,725,695,949.0,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,393.1428571428572,0.9801980198019802,0,0,4,104,3797,37685,166,485,0,1,84,7975,0,697899
81,3,514,99,100,2494.0,454,682,251.0,3595.8,12.0,4.0,12.0,1.0,0,299.65000000000003,1,7,276.1428571428572,0.9801980198019802,2,4,3,104,3592,35741,576,924,0,0,99,1295,0,588145
532,7,600,2,84,2494.0,473,600,250.0,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,328.2857142857143,0.0235294117647058,2,0,4,104,463,33547,166,485,0,0,84,7602,0,691657
384,1,427,99,48,2494.0,426,454,2.0,2170.2,12.0,4.0,12.0,1.0,0,180.85,1,7,262.7142857142857,2.020408163265306,2,4,4,90,1533,62605,368,1305,0,0,60,23734,0,696619
576,1,585,99,0,2444.0,509,391,445.0,3566.88,22.0,4.0,12.0,1.0,0,162.13090909090909,1,7,308.7142857142857,99.0,-1,0,4,174,4267,21597,166,485,0,3,88,5307,0,696540
819,5,893,99,100,2444.0,827,826,491.0,1445.64,12.0,4.0,12.0,1.0,0,120.47,1,7,509.8571428571428,0.9801980198019802,-1,4,3,172,2865,75892,250,1508,0,3,78,11403,0,697670
284,1,416,99,76,1990.0,392,495,220.0,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,8,469.125,1.2857142857142858,2,0,4,152,3192,79922,166,485,0,0,74,14062,0,698159
374,1,437,99,43,1861.0,392,410,118.0,2036.04,12.0,4.0,12.0,1.0,0,169.67,1,8,452.125,2.25,2,4,4,174,1611,6610,553,1582,0,0,64,21470,1,671085
401,1,466,99,70,2494.0,424,493,240.0,843.99,3.0,4.0,12.0,1.0,0,281.33,1,7,279.1428571428572,1.3943661971830985,2,4,4,174,2223,16942,3047,1284,0,0,76,13357,0,696865
42,1,383,99,89,2494.0,161,205,66.0,3595.8,12.0,4.0,12.0,1.0,0,299.65000000000003,1,7,140.0,1.1,2,8,4,174,3221,13094,1504,1346,0,0,61,23046,1,692481
546,4,647,99,100,2494.0,468,520,201.0,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,340.57142857142856,0.9801980198019802,2,0,4,148,2646,29661,166,485,0,0,76,13357,0,567933
671,1,750,99,100,1507.0,750,750,445.0,1807.92,12.0,4.0,12.0,1.0,0,150.66,1,8,578.5,0.9801980198019802,-1,4,4,108,407,67722,1132,839,0,3,69,17861,0,698104
402,1,452,99,998,2494.0,483,575,276.0,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,430.0,0.0990990990990991,2,0,4,174,2524,17779,166,485,0,0,82,8878,0,697486
518,1,532,99,47,3238.0,554,600,670.0,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,335.85714285714283,2.0625,0,0,4,104,3797,37747,166,485,0,1,77,12478,0,695724
450,5,383,99,52,5581.0,297,358,221.0,2036.04,12.0,4.0,12.0,1.0,0,169.67,1,8,903.125,1.8679245283018868,2,4,4,148,3432,25056,553,1582,0,0,74,14442,0,698225
267,6,77,99,47,2494.0,402,431,36.0,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,189.8571428571429,2.0625,2,0,4,128,4174,53057,166,485,0,0,82,9058,1,689716
585,1,731,99,100,3238.0,671,731,710.0,3126.4,11.0,4.0,12.0,1.0,0,284.21818181818185,1,7,416.8571428571428,0.9801980198019802,0,0,4,67,1438,50976,166,485,0,1,76,12924,0,693260
221,2,282,99,6,2494.0,200,329,250.0,2995.92,12.0,4.0,12.0,1.0,0,249.66,1,7,162.71428571428572,14.142857142857142,2,4,4,125,3155,50064,222,1240,0,0,61,23123,1,698241
649,4,769,99,98,2230.0,832,949,275.0,2036.04,12.0,4.0,12.0,1.0,0,169.67,1,8,703.75,1.0,2,4,4,108,1168,66780,553,1582,0,0,97,1610,0,696184
144,1,361,99,7,2494.0,172,146,66.0,2036.04,12.0,4.0,12.0,1.0,0,169.67,1,7,132.85714285714286,12.375,2,4,4,148,2691,30659,553,1582,0,0,60,23576,0,698056
564,3,509,99,100,3238.0,529,528,694.0,2036.04,12.0,4.0,12.0,1.0,0,169.67,1,7,333.1428571428572,0.9801980198019802,0,4,4,174,4031,8197,553,1582,0,1,60,23916,0,697832
663,3,906,99,89,2444.0,754,707,603.0,1796.04,12.0,4.0,12.0,1.0,0,149.67,1,7,460.1428571428572,1.1,-1,4,4,129,2424,72729,561,698,0,3,62,22668,0,698261
506,4,600,99,85,2494.0,505,594,169.0,2036.04,12.0,4.0,12.0,1.0,0,169.67,1,7,341.85714285714283,1.1511627906976745,2,4,4,59,3537,42571,553,1582,0,0,85,7301,1,681703
557,6,703,99,16,5534.0,605,682,283.0,956.28,12.0,4.0,12.0,1.0,0,79.69,1,8,1025.25,5.823529411764706,2,1,4,174,1644,14758,1605,1365,0,0,67,18924,0,697209
351,2,466,99,0,2494.0,346,329,44.0,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,227.57142857142856,99.0,2,0,4,104,486,35656,166,485,0,0,58,25310,0,691124
604,1,574,99,97,2444.0,593,603,400.0,956.28,12.0,4.0,12.0,1.0,0,79.69,1,7,367.2857142857143,1.010204081632653,-1,1,4,174,2332,7262,1605,1365,0,3,47,29381,0,698256
23,3,354,99,0,2444.0,294,396,540.0,549.0,6.0,4.0,12.0,1.0,0,91.5,1,7,167.0,99.0,-1,4,3,104,463,33496,2393,734,0,3,79,11171,1,673229
179,1,314,99,36,2494.0,279,344,83.0,2036.04,12.0,4.0,12.0,1.0,0,169.67,1,7,178.85714285714286,2.675675675675676,2,4,4,174,1611,6844,553,1582,0,0,59,24496,0,672139
531,5,406,99,100,2494.0,434,463,179.0,835.07,7.0,4.0,12.0,1.0,0,119.2957142857143,1,7,291.1428571428572,0.9801980198019802,2,4,4,102,4002,53965,3467,1081,0,0,68,18596,0,698234
