SCORE_HCP4,SCORE_HEST,SCORE_HFI4,SCORE_HIPA,SCORE_HIPN,SCORE_HRM5,SCORE_HSV4,SCORE_HVA4,MENSAGEM_TIPO_REGISTRO,produtor,lancamento,segmento,score,categoria_risco_score,endereco_cep,endereco_estado,endereco_cidade,nascimento,idade,modalidade,total_financiado,quantidade_parcelas,dia_semana_compra,mes_compra,dia_mes_compra,compra_fim_semana,valor_parcela,tem_bureau,qtd_scores_bureau,media_scores_bureau,razao_hipa_hipn,risco_ord,FPD,pedido_id
819,3,893,99,100,3238.0,839,811,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,716.0,Baixo,37170000,MG,Cidade_0502,1973-07-17 00:00:00,52,CrA©dito AcessA­vel,2608.08,17.0,5.0,6.0,21.0,1,153.41647058823528,1,7,509.1428571428572,0.9801980198019802,0,0,1601616
819,1,722,99,94,2494.0,641,735,APTOS,Produtor_1496,Lancamento_2502,Empreendedor,125.0,Alto,76963898,RO,Cidade_0698,1978-08-09 00:00:00,47,CrA©dito AcessA­vel,3755.4,12.0,5.0,6.0,21.0,1,312.95,1,7,444.4285714285714,1.0421052631578946,2,0,1598727
396,1,466,99,100,2444.0,418,493,APTOS,Produtor_0108,Lancamento_2775,Empreendedor,357.0,Outros,93420570,RS,Cidade_2747,1969-03-14 00:00:00,56,CrA©dito AcessA­vel,1715.85,9.0,6.0,6.0,22.0,1,190.65,1,7,281.85714285714283,0.9801980198019802,-1,0,1602195
513,3,491,99,998,2494.0,502,492,APTOS,Produtor_1177,Lancamento_2970,Outros,45.0,Alto,79077011,MS,Cidade_0774,1999-06-09 00:00:00,26,CrA©dito AcessA­vel,505.92,6.0,6.0,6.0,22.0,1,84.32000000000001,1,7,442.57142857142856,0.0990990990990991,2,0,1353795
23,2,292,99,0,2444.0,49,129,APTOS,Produtor_0018,Lancamento_2491,Empreendedor,430.0,Outros,69935000,AC,Cidade_0311,1993-07-14 00:00:00,32,CrA©dito AcessA­vel,549.0,6.0,6.0,6.0,22.0,1,91.5,1,7,84.85714285714286,99.0,-1,0,1601705
432,2,413,99,63,2444.0,445,444,APTOS,Produtor_0088,Lancamento_2479,Empreendedor,562.0,Outros,39403058,MG,Cidade_2563,1985-01-15 00:00:00,41,CrA©dito AcessA­vel,1452.85,7.0,6.0,6.0,22.0,1,207.55,1,7,271.1428571428572,1.546875,-1,0,466734
436,3,444,99,64,1738.0,520,549,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,112.0,Alto,02844-060,SP,Cidade_4032,1972-03-25 00:00:00,53,CrA©dito AcessA­vel,1792.8,12.0,6.0,6.0,22.0,1,149.4,1,8,481.625,1.523076923076923,2,0,1602391
469,1,449,99,68,2494.0,485,461,APTOS,Produtor_0025,Lancamento_1150,Financeiro,269.0,Alto,31050-700,MG,Cidade_0464,1979-04-19 00:00:00,46,CrA©dito AcessA­vel,896.85,3.0,6.0,6.0,22.0,1,298.95,1,7,290.2857142857143,1.434782608695652,2,0,1602439
564,6,750,99,99,3238.0,660,639,APTOS,Produtor_1496,Lancamento_2502,Empreendedor,750.0,Baixo,70737060,DF,Cidade_0581,1981-11-28 00:00:00,44,CrA©dito AcessA­vel,3755.4,12.0,0.0,6.0,23.0,0,312.95,1,7,402.4285714285714,0.99,0,0,1601775
221,1,31,99,24,2494.0,190,165,APTOS,Produtor_1177,Lancamento_2970,Outros,91.0,Alto,63560000,CE,Cidade_0039,1996-02-02 00:00:00,29,CrA©dito AcessA­vel,505.92,6.0,0.0,6.0,23.0,0,84.32000000000001,1,7,104.42857142857144,3.96,2,0,1597227
609,1,647,99,93,2444.0,593,581,APTOS,Produtor_0804,Lancamento_3364,Empreendedor,310.0,Outros,06311-001,SP,Cidade_0872,1976-08-14 00:00:00,49,CrA©dito AcessA­vel,1916.04,12.0,0.0,6.0,23.0,0,159.67,1,7,374.7142857142857,1.053191489361702,-1,0,1595548
727,1,678,99,100,3238.0,674,792,APTOS,Produtor_0171,Lancamento_3219,Emagrecimento,715.0,Baixo,35041609,MG,Cidade_1550,1985-12-16 00:00:00,40,CrA©dito AcessA­vel,777.58,6.0,0.0,6.0,23.0,0,129.59666666666666,1,7,438.7142857142857,0.9801980198019802,0,0,1603103
444,1,521,99,44,2494.0,434,551,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,210.0,Alto,38413-030,MG,Cidade_4294,1980-09-18 00:00:00,45,CrA©dito AcessA­vel,1792.8,12.0,0.0,6.0,23.0,0,149.4,1,7,299.1428571428572,2.2,2,0,1603276
327,3,415,99,29,2494.0,373,368,APTOS,Produtor_0025,Lancamento_1150,Financeiro,264.0,Alto,95890000,RS,Cidade_4186,1987-05-26 00:00:00,38,CrA©dito AcessA­vel,3587.4,12.0,0.0,6.0,23.0,0,298.95,1,7,230.57142857142856,3.3,2,1,1603370
779,5,731,2,100,3238.0,712,518,APTOS,Produtor_0004,Lancamento_0064,Empreendedor,910.0,Baixo,91130050,RS,Cidade_3193,1984-07-02 00:00:00,41,CrA©dito AcessA­vel,99999.96,12.0,0.0,6.0,23.0,0,8333.33,1,7,406.7142857142857,0.0198019801980198,0,0,1452088
357,1,415,99,24,2494.0,282,332,APTOS,Produtor_0008,Lancamento_3142,Empreendedor,269.0,Alto,32450-000,MG,Cidade_3732,1990-06-08 00:00:00,35,CrA©dito AcessA­vel,1841.12,13.0,0.0,6.0,23.0,0,141.62461538461537,1,7,215.7142857142857,3.96,2,0,1590137
576,5,600,99,100,3673.0,600,600,APTOS,Produtor_0582,Lancamento_1463,Autodesenvolvimento,118.0,Alto,74355418,GO,Cidade_1534,1986-09-20 00:00:00,39,CrA©dito AcessA­vel,4195.68,12.0,0.0,6.0,23.0,0,349.64000000000004,1,8,781.625,0.9801980198019802,2,0,1603703
341,1,383,99,69,2494.0,268,263,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,130.0,Alto,15085-490,SP,Cidade_3953,1989-10-27 00:00:00,36,CrA©dito AcessA­vel,1792.8,12.0,0.0,6.0,23.0,0,149.4,1,7,203.42857142857144,1.4142857142857144,2,0,1150310
564,3,638,2,94,2444.0,644,643,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,326.0,Outros,18048-000,SP,Cidade_3835,1974-12-15 00:00:00,51,CrA©dito AcessA­vel,1792.8,12.0,0.0,6.0,23.0,0,149.4,1,7,369.7142857142857,0.0210526315789473,-1,0,1603799
105,1,249,99,66,1300.0,58,102,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,2.0,Alto,45037-205,BA,Cidade_4433,2000-02-09 00:00:00,25,CrA©dito AcessA­vel,1792.8,12.0,0.0,6.0,23.0,0,149.4,1,8,247.5,1.4776119402985075,2,0,1601158
486,1,538,99,40,3238.0,405,461,APTOS,Produtor_0025,Lancamento_1150,Financeiro,711.0,Baixo,95590000,RS,Cidade_4227,1964-06-03 00:00:00,61,CrA©dito AcessA­vel,3490.9,10.0,0.0,6.0,23.0,0,349.09000000000003,1,7,290.0,2.414634146341464,0,0,1603142
431,1,447,99,79,2494.0,499,600,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,119.0,Alto,69400-689,AM,Cidade_2344,1976-05-06 00:00:00,49,CrA©dito AcessA­vel,1792.8,12.0,0.0,6.0,23.0,0,149.4,1,7,308.0,1.2375,2,0,1600575
483,1,534,99,78,2494.0,531,506,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,298.0,Alto,78625-000,MT,Cidade_2759,1973-09-20 00:00:00,52,CrA©dito AcessA­vel,1792.8,12.0,0.0,6.0,23.0,0,149.4,1,7,318.85714285714283,1.2531645569620251,2,0,1290547
796,2,731,99,100,3238.0,749,654,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,793.0,Baixo,35530-000,MG,Cidade_1012,1991-09-30 00:00:00,34,CrA©dito AcessA­vel,1792.8,12.0,0.0,6.0,23.0,0,149.4,1,7,447.2857142857143,0.9801980198019802,0,0,1603773
756,2,647,99,100,7688.0,564,573,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,421.0,Outros,69895-000,AM,Cidade_1572,1987-04-18 00:00:00,38,CrA©dito AcessA­vel,1792.8,12.0,0.0,6.0,23.0,0,149.4,1,8,1303.625,0.9801980198019802,-1,0,1604456
475,2,689,99,100,2726.0,582,602,APTOS,Produtor_0827,Lancamento_2092,Empreendedor,288.0,Alto,09210-300,SP,Cidade_3679,1970-01-03 00:00:00,56,CrA©dito AcessA­vel,55100.55,12.0,1.0,6.0,24.0,0,4591.712500000001,1,8,659.375,0.9801980198019802,2,0,1605009
523,1,679,99,27,3238.0,582,545,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,673.0,Baixo,06950-000,SP,Cidade_2127,1989-07-28 00:00:00,36,CrA©dito AcessA­vel,1792.8,12.0,1.0,6.0,24.0,0,149.4,1,7,350.85714285714283,3.5357142857142856,0,0,1604981
604,10,678,2,100,2444.0,664,681,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,461.0,Outros,68909080,AP,Cidade_2303,1968-07-04 00:00:00,57,CrA©dito AcessA­vel,1647.54,6.0,1.0,6.0,24.0,0,274.59,1,7,391.2857142857143,0.0198019801980198,-1,0,1282636
277,1,383,99,63,2494.0,242,352,APTOS,Produtor_0302,Lancamento_1204,Outros,88.0,Alto,89801-221,SC,Cidade_0987,1997-08-06 00:00:00,28,CrA©dito AcessA­vel,2342.25,13.0,1.0,6.0,24.0,0,180.17307692307693,1,7,202.42857142857144,1.546875,2,1,1605367
564,1,600,99,99,2494.0,600,600,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,124.0,Alto,37468000,MG,Cidade_3228,1995-05-18 00:00:00,30,CrA©dito AcessA­vel,1792.8,12.0,1.0,6.0,24.0,0,149.4,1,7,366.1428571428572,0.99,2,0,1605387
452,7,469,2,94,2494.0,535,589,APTOS,Produtor_1224,Lancamento_0745,Outros,235.0,Alto,86078240,PR,Cidade_2241,1969-05-16 00:00:00,56,CrA©dito AcessA­vel,825.0,11.0,1.0,6.0,24.0,0,75.0,1,7,306.85714285714283,0.0210526315789473,2,0,1605373
413,1,491,99,0,2494.0,461,432,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,266.0,Alto,37950-000,MG,Cidade_4067,1983-08-19 00:00:00,42,CrA©dito AcessA­vel,2739.0,11.0,1.0,6.0,24.0,0,249.0,1,7,271.0,99.0,2,0,1598405
426,9,239,99,998,3238.0,569,600,APTOS,Produtor_1397,Lancamento_1431,Financeiro,736.0,Baixo,56330-620,PE,Cidade_3048,1960-05-21 00:00:00,65,CrA©dito AcessA­vel,3502.6,10.0,1.0,6.0,24.0,0,350.26,1,7,420.0,0.0990990990990991,0,0,1593661
543,3,731,99,0,2444.0,601,576,APTOS,Produtor_0227,Lancamento_2156,Mentoria,517.0,Outros,67125060,PA,Cidade_0155,1982-02-28 00:00:00,43,CrA©dito AcessA­vel,1796.04,12.0,1.0,6.0,24.0,0,149.67,1,7,364.7142857142857,99.0,-1,0,1604726
295,6,413,99,0,2494.0,364,413,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,83.0,Alto,24370630,RJ,Cidade_2652,1988-02-20 00:00:00,37,CrA©dito AcessA­vel,1792.8,12.0,1.0,6.0,24.0,0,149.4,1,7,227.1428571428572,99.0,2,0,1605959
581,4,665,99,85,2444.0,546,558,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,456.0,Outros,22753155,RJ,Cidade_3433,1998-02-07 00:00:00,27,CrA©dito AcessA­vel,1792.8,12.0,1.0,6.0,24.0,0,149.4,1,7,362.57142857142856,1.1511627906976745,-1,0,1606112
687,1,615,2,80,3238.0,630,744,APTOS,Produtor_0414,Lancamento_1482,Autodesenvolvimento,784.0,Baixo,29101605,ES,Cidade_4415,1972-02-14 00:00:00,53,CrA©dito AcessA­vel,1796.04,12.0,1.0,6.0,24.0,0,149.67,1,7,394.1428571428572,0.0246913580246913,0,0,1606071
421,7,516,99,82,3238.0,535,527,APTOS,Produtor_1396,Lancamento_2082,Outros,837.0,Baixo,35162148,MG,Cidade_1780,1974-09-14 00:00:00,51,CrA©dito AcessA­vel,3599.4,12.0,1.0,6.0,24.0,0,299.95,1,7,312.42857142857144,1.1927710843373494,0,0,1606183
578,3,687,99,90,2444.0,639,676,APTOS,Produtor_0584,Lancamento_1544,Mentoria,635.0,Outros,8260380,SP,Cidade_4032,1987-01-06 00:00:00,39,Antecipado,5995.35,12.0,1.0,6.0,24.0,0,499.6125,1,7,396.0,1.0879120879120878,-1,0,1606137
81,1,129,99,92,3238.0,138,284,APTOS,Produtor_0791,Lancamento_0565,Outros,803.0,Baixo,13960-000,SP,Cidade_3826,1969-10-10 00:00:00,56,CrA©dito AcessA­vel,917.82,9.0,2.0,6.0,25.0,0,101.98,1,7,117.71428571428572,1.064516129032258,0,0,1605635
384,2,475,99,999,3238.0,449,434,APTOS,Produtor_1472,Lancamento_1342,Empreendedor,655.0,Baixo,78700735,MT,Cidade_3460,1971-03-25 00:00:00,54,CrA©dito AcessA­vel,1514.24,10.0,2.0,6.0,25.0,0,151.424,1,7,406.0,0.099,0,1,1606535
479,4,491,99,100,2494.0,521,572,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,234.0,Alto,75135-620,GO,Cidade_0193,1974-12-20 00:00:00,51,CrA©dito AcessA­vel,1792.8,12.0,2.0,6.0,25.0,0,149.4,1,7,323.7142857142857,0.9801980198019802,2,0,1233647
429,2,600,99,87,2444.0,437,536,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,324.0,Outros,37036-500,MG,Cidade_4368,1969-11-01 00:00:00,56,CrA©dito AcessA­vel,1792.8,12.0,2.0,6.0,25.0,0,149.4,1,7,312.85714285714283,1.125,-1,1,1606689
534,9,493,99,88,2494.0,492,450,APTOS,Produtor_1224,Lancamento_0745,Outros,269.0,Alto,78555386,MT,Cidade_3817,1978-09-04 00:00:00,47,CrA©dito AcessA­vel,802.62,9.0,2.0,6.0,25.0,0,89.18,1,7,309.2857142857143,1.1123595505617978,2,0,1606725
186,1,333,99,32,2494.0,162,409,APTOS,Produtor_1185,Lancamento_1551,Autoconhecimento,158.0,Alto,92700125,RS,Cidade_1618,1984-12-19 00:00:00,41,CrA©dito AcessA­vel,2999.52,12.0,2.0,6.0,25.0,0,249.96,1,7,174.57142857142858,3.0,2,1,1606888
442,1,475,99,47,2494.0,508,600,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,227.0,Alto,15140000,SP,Cidade_0639,1968-07-10 00:00:00,57,CrA©dito AcessA­vel,1792.8,12.0,2.0,6.0,25.0,0,149.4,1,7,310.2857142857143,2.0625,2,0,1605299
411,2,538,99,100,2444.0,458,486,APTOS,Produtor_1311,Lancamento_2783,Empreendedor,376.0,Outros,56200000,PE,Cidade_2804,1979-09-23 00:00:00,46,CrA©dito AcessA­vel,2036.04,12.0,2.0,6.0,25.0,0,169.67,1,7,299.1428571428572,0.9801980198019802,-1,0,1600037
506,2,618,99,94,3238.0,546,777,APTOS,Produtor_0767,Lancamento_3591,Autodesenvolvimento,652.0,Baixo,8215450,SP,Cidade_4032,1991-08-08 00:00:00,34,CrA©dito AcessA­vel,2393.76,12.0,2.0,6.0,25.0,0,199.48,1,7,377.4285714285714,1.0421052631578946,0,0,1606992
606,5,731,99,86,2444.0,670,639,APTOS,Produtor_0414,Lancamento_1477,Mentoria,428.0,Outros,74110020,GO,Cidade_1534,1974-09-02 00:00:00,51,CrA©dito AcessA­vel,2331.5,10.0,2.0,6.0,25.0,0,233.15,1,7,405.1428571428572,1.137931034482759,-1,0,1580492
466,1,428,99,998,2444.0,503,483,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,619.0,Outros,72007060,DF,Cidade_0581,1982-02-22 00:00:00,43,CrA©dito AcessA­vel,2988.0,12.0,2.0,6.0,25.0,0,249.0,1,7,425.4285714285714,0.0990990990990991,-1,0,1606996
418,3,600,99,73,2494.0,600,600,APTOS,Produtor_0139,Lancamento_3068,Outros,155.0,Alto,74369033,GO,Cidade_1534,1977-01-26 00:00:00,49,CrA©dito AcessA­vel,1357.62,11.0,2.0,6.0,25.0,0,123.42,1,7,341.85714285714283,1.337837837837838,2,0,1604565
347,1,543,99,0,2494.0,282,298,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,225.0,Alto,06162-070,SP,Cidade_2800,1980-12-09 00:00:00,45,CrA©dito AcessA­vel,1792.8,12.0,2.0,6.0,25.0,0,149.4,1,7,224.28571428571428,99.0,2,0,1601330
604,3,731,99,89,3238.0,676,710,APTOS,Produtor_0139,Lancamento_3068,Outros,702.0,Baixo,18720000,SP,Cidade_2912,1986-12-23 00:00:00,39,CrA©dito AcessA­vel,1320.84,9.0,2.0,6.0,25.0,0,146.76,1,7,416.0,1.1,0,0,1604362
155,1,457,99,100,2739.0,447,534,APTOS,Produtor_1514,Lancamento_1916,Empreendedor,48.0,Alto,13175636,SP,Cidade_3848,1991-04-05 00:00:00,34,CrA©dito AcessA­vel,1435.44,12.0,2.0,6.0,25.0,0,119.62,1,8,566.5,0.9801980198019802,2,0,1603998
564,2,630,99,88,3238.0,629,602,APTOS,Produtor_1109,Lancamento_2297,Empreendedor,733.0,Baixo,87307828,PR,Cidade_0781,1991-06-20 00:00:00,34,CrA©dito AcessA­vel,2685.12,4.0,2.0,6.0,25.0,0,671.28,1,7,373.4285714285714,1.1123595505617978,0,0,1607367
587,1,450,99,100,2494.0,455,539,APTOS,Produtor_0337,Lancamento_1940,Mentoria,178.0,Alto,88161146,SC,Cidade_0493,1990-01-03 00:00:00,36,CrA©dito AcessA­vel,6715.2,12.0,2.0,6.0,25.0,0,559.6,1,7,318.7142857142857,0.9801980198019802,2,0,1607026
576,7,564,99,998,1723.0,630,557,APTOS,Produtor_1455,Lancamento_0705,Outros,511.0,Outros,39620-000,MG,Cidade_2473,1991-08-28 00:00:00,34,CrA©dito AcessA­vel,1113.84,12.0,2.0,6.0,25.0,0,92.82,1,8,644.25,0.0990990990990991,-1,0,1607234
460,8,538,99,75,2494.0,466,600,APTOS,Produtor_0751,Lancamento_1573,Emagrecimento,39.0,Alto,32070280,MG,Cidade_1081,1990-06-08 00:00:00,35,CrA©dito AcessA­vel,1747.8,10.0,2.0,6.0,25.0,0,174.78,1,7,320.85714285714283,1.3026315789473684,2,0,1606292
540,3,593,2,87,2494.0,586,600,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,119.0,Alto,89251240,SC,Cidade_2048,1974-06-14 00:00:00,51,CrA©dito AcessA­vel,1792.8,12.0,2.0,6.0,25.0,0,149.4,1,7,344.42857142857144,0.0227272727272727,2,0,1607649
488,1,469,99,54,2494.0,390,302,APTOS,Produtor_0403,Lancamento_1683,Outros,149.0,Alto,69037144,AM,Cidade_2348,1986-01-19 00:00:00,40,CrA©dito AcessA­vel,2761.62,6.0,2.0,6.0,25.0,0,460.27,1,7,257.57142857142856,1.8,2,0,1607664
444,1,521,99,44,2494.0,434,551,APTOS,Produtor_1455,Lancamento_0705,Outros,135.0,Alto,38413030,MG,Cidade_4294,1980-09-18 00:00:00,45,CrA©dito AcessA­vel,1630.4,10.0,2.0,6.0,25.0,0,163.04000000000002,1,7,299.1428571428572,2.2,2,0,1605207
77,1,185,99,73,2494.0,404,448,APTOS,Produtor_0784,Lancamento_2755,Empreendedor,287.0,Alto,29216010,ES,Cidade_1597,1997-02-10 00:00:00,28,CrA©dito AcessA­vel,1916.04,12.0,2.0,6.0,25.0,0,159.67,1,7,183.8571428571429,1.337837837837838,2,1,1605792
475,1,346,99,100,1600.0,431,453,APTOS,Produtor_0708,Lancamento_2032,Financeiro,174.0,Alto,95960000,RS,Cidade_1312,1986-07-10 00:00:00,39,CrA©dito AcessA­vel,319.96,4.0,2.0,6.0,25.0,0,79.99,1,8,438.125,0.9801980198019802,2,0,1604416
691,2,757,2,97,2444.0,902,979,APTOS,Produtor_0856,Lancamento_0572,Empreendedor,352.0,Outros,19065-780,SP,Cidade_3266,1962-11-06 00:00:00,63,CrA©dito AcessA­vel,354.44,4.0,2.0,6.0,25.0,0,88.61,1,7,490.0,0.0204081632653061,-1,0,1607917
306,1,383,99,0,2444.0,276,237,APTOS,Produtor_0654,Lancamento_2527,Outros,648.0,Outros,16012300,SP,Cidade_0266,1994-01-18 00:00:00,32,CrA©dito AcessA­vel,1378.44,9.0,2.0,6.0,25.0,0,153.16,1,7,186.0,99.0,-1,0,1605074
578,1,600,99,6,2494.0,600,600,APTOS,Produtor_1001,Lancamento_1654,Autoconhecimento,255.0,Alto,99500000,RS,Cidade_0876,1977-09-18 00:00:00,48,CrA©dito AcessA­vel,1842.52,9.0,3.0,6.0,26.0,0,204.72444444444443,1,7,354.85714285714283,14.142857142857142,2,0,1606850
684,7,546,99,99,2494.0,754,846,APTOS,Produtor_0582,Lancamento_1463,Autodesenvolvimento,173.0,Alto,62030100,CE,Cidade_3824,1969-09-15 00:00:00,56,CrA©dito AcessA­vel,8572.08,6.0,3.0,6.0,26.0,0,1428.68,1,7,433.57142857142856,0.99,2,0,1608138
398,1,437,99,100,2494.0,364,391,APTOS,Produtor_0156,Lancamento_2499,Outros,49.0,Alto,96210010,RS,Cidade_3404,1986-08-25 00:00:00,39,CrA©dito AcessA­vel,825.0,11.0,3.0,6.0,26.0,0,75.0,1,7,255.7142857142857,0.9801980198019802,2,1,1605523
495,6,630,99,998,1604.0,852,886,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,499.0,Outros,45420-000,BA,Cidade_0713,1980-02-26 00:00:00,45,CrA©dito AcessA­vel,1792.8,12.0,3.0,6.0,26.0,0,149.4,1,8,696.25,0.0990990990990991,-1,0,1608343
452,2,665,99,42,2960.0,544,668,APTOS,Produtor_0885,Lancamento_0852,Outros,299.0,Alto,90880-001,RS,Cidade_3193,1971-07-07 00:00:00,54,CrA©dito AcessA­vel,2036.04,12.0,3.0,6.0,26.0,0,169.67,1,8,679.0,2.302325581395349,2,0,1608320
568,2,703,99,14,2444.0,651,538,APTOS,Produtor_0414,Lancamento_1478,Mentoria,601.0,Outros,13023-190,SP,Cidade_0761,1973-07-19 00:00:00,52,CrA©dito AcessA­vel,1556.16,12.0,3.0,6.0,26.0,0,129.68,1,7,367.8571428571428,6.6,-1,0,1602340
656,2,564,99,66,2494.0,666,616,APTOS,Produtor_0414,Lancamento_1482,Autodesenvolvimento,175.0,Alto,28907240,RJ,Cidade_0670,1991-06-19 00:00:00,34,CrA©dito AcessA­vel,1771.88,11.0,3.0,6.0,26.0,0,161.08,1,7,381.2857142857143,1.4776119402985075,2,0,1608614
242,5,416,99,98,2494.0,407,501,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,254.0,Alto,05819-370,SP,Cidade_4032,1956-09-08 00:00:00,69,CrA©dito AcessA­vel,2988.0,12.0,3.0,6.0,26.0,0,249.0,1,7,252.57142857142856,1.0,2,0,1558923
568,6,612,99,49,4072.0,674,620,APTOS,Produtor_0445,Lancamento_2182,Mentoria,574.0,Outros,13167008,SP,Cidade_0302,1986-08-18 00:00:00,39,CrA©dito AcessA­vel,7088.08,14.0,3.0,6.0,26.0,0,506.2914285714286,1,8,837.5,1.98,-1,0,1605257
417,3,459,99,40,2444.0,401,420,APTOS,Produtor_0177,Lancamento_0944,Outros,305.0,Outros,87910000,PR,Cidade_3587,2003-07-13 00:00:00,22,CrA©dito AcessA­vel,2513.64,12.0,3.0,6.0,26.0,0,209.47,1,7,262.7142857142857,2.414634146341464,-1,1,1559266
600,1,600,99,100,5334.0,600,600,APTOS,Produtor_0147,Lancamento_2151,Mentoria,671.0,Baixo,78020-270,MT,Cidade_1169,1973-03-15 00:00:00,52,CrA©dito AcessA­vel,14334.0,12.0,3.0,6.0,26.0,0,1194.5,1,8,991.75,0.9801980198019802,0,0,1606920
581,1,380,2,93,2444.0,531,581,APTOS,Produtor_0827,Lancamento_2092,Empreendedor,598.0,Outros,93265-165,RS,Cidade_1348,1984-11-15 00:00:00,41,CrA©dito AcessA­vel,100.0,1.0,3.0,6.0,26.0,0,100.0,1,7,309.85714285714283,0.0212765957446808,-1,0,1608754
688,6,687,2,100,3238.0,676,694,APTOS,Produtor_1455,Lancamento_0705,Outros,896.0,Baixo,83206-000,PR,Cidade_2909,1962-03-26 00:00:00,63,CrA©dito AcessA­vel,2506.2,12.0,3.0,6.0,26.0,0,208.85,1,7,407.57142857142856,0.0198019801980198,0,0,1608870
373,1,386,2,80,2494.0,427,505,APTOS,Produtor_1496,Lancamento_2502,Empreendedor,170.0,Alto,40444071,BA,Cidade_3538,1980-04-18 00:00:00,45,CrA©dito AcessA­vel,3905.4,13.0,3.0,6.0,26.0,0,300.4153846153846,1,7,253.42857142857144,0.0246913580246913,2,0,1608920
381,4,538,99,67,2494.0,505,600,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,156.0,Alto,62930-000,CE,Cidade_2228,1991-10-05 00:00:00,34,CrA©dito AcessA­vel,1719.18,9.0,3.0,6.0,26.0,0,191.02,1,7,313.42857142857144,1.4558823529411764,2,0,1609115
813,4,731,99,100,3238.0,758,782,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,962.0,Baixo,27345-100,RJ,Cidade_0396,1983-07-12 00:00:00,42,CrA©dito AcessA­vel,1792.8,12.0,3.0,6.0,26.0,0,149.4,1,7,469.57142857142856,0.9801980198019802,0,0,1609122
514,4,687,99,998,3238.0,695,707,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,703.0,Baixo,62930-000,CE,Cidade_2228,1991-10-05 00:00:00,34,CrA©dito AcessA­vel,1792.8,12.0,3.0,6.0,26.0,0,149.4,1,7,529.1428571428571,0.0990990990990991,0,0,1609236
288,2,538,99,95,2444.0,378,428,APTOS,Produtor_1496,Lancamento_2502,Empreendedor,596.0,Outros,22250-040,RJ,Cidade_3433,1991-05-03 00:00:00,34,CrA©dito AcessA­vel,3755.4,12.0,3.0,6.0,26.0,0,312.95,1,7,261.1428571428572,1.03125,-1,0,1609747
486,3,478,2,98,2494.0,536,495,APTOS,Produtor_0825,Lancamento_0942,Outros,196.0,Alto,77063174,TO,Cidade_2869,1975-04-29 00:00:00,50,CrA©dito AcessA­vel,2396.04,12.0,4.0,6.0,27.0,0,199.67,1,7,299.7142857142857,0.0202020202020202,2,0,1608259
600,7,600,2,88,2494.0,600,600,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,284.0,Alto,78065050,MT,Cidade_1169,1956-12-29 00:00:00,69,CrA©dito AcessA­vel,1792.8,12.0,4.0,6.0,27.0,0,149.4,1,7,356.7142857142857,0.0224719101123595,2,0,1610154
376,2,416,99,100,1917.0,429,432,APTOS,Produtor_1034,Lancamento_1701,Empreendedor,215.0,Alto,87660000,PR,Cidade_2908,1980-10-02 00:00:00,45,CrA©dito AcessA­vel,493.8,6.0,4.0,6.0,27.0,0,82.3,1,8,471.375,0.9801980198019802,2,0,1609124
372,1,361,99,100,2494.0,266,206,APTOS,Produtor_0047,Lancamento_2702,Outros,61.0,Alto,79091722,MS,Cidade_0774,1987-07-09 00:00:00,38,CrA©dito AcessA­vel,956.28,12.0,4.0,6.0,27.0,0,79.69,1,7,200.7142857142857,0.9801980198019802,2,0,1610033
511,2,457,99,52,2130.0,485,518,APTOS,Produtor_0582,Lancamento_1463,Autodesenvolvimento,217.0,Alto,29906440,ES,Cidade_2232,1977-06-22 00:00:00,48,CrA©dito AcessA­vel,7342.8,12.0,4.0,6.0,27.0,0,611.9,1,8,531.75,1.8679245283018868,2,0,1608910
