SCORE_HCP4,SCORE_HEST,SCORE_HFI4,SCORE_HIPA,SCORE_HIPN,SCORE_HRM5,SCORE_HSV4,SCORE_HVA4,score,total_financiado,quantidade_parcelas,dia_semana_compra,mes_compra,dia_mes_compra,compra_fim_semana,valor_parcela,tem_bureau,qtd_scores_bureau,media_scores_bureau,razao_hipa_hipn,risco_ord,segmento_encoded,modalidade_encoded,endereco_estado_encoded,endereco_cidade_encoded,endereco_cep_encoded,lancamento_encoded,produtor_encoded,MENSAGEM_TIPO_REGISTRO_encoded,categoria_risco_score_encoded,idade_encoded,nascimento_encoded,FPD,pedido_id
708,4,717,99,88,2494.0,728,762,248.0,13942.85,36.0,3.0,2.0,20.0,0,387.3013888888889,1,7,443.7142857142857,1.1123595505617978,2,8,4,148,3395,30771,3088,1527,0,0,81,9579,0,1399497
217,1,379,99,63,2494.0,395,420,263.0,1792.8,12.0,3.0,2.0,20.0,0,149.4,1,7,224.8571428571429,1.546875,2,0,4,174,3952,19552,166,485,0,0,74,14197,0,1400078
650,5,906,2,65,2494.0,943,663,270.0,1792.8,12.0,3.0,2.0,20.0,0,149.4,1,7,462.0,0.0303030303030303,2,0,4,174,1447,18897,166,485,0,0,87,6144,0,1400139
718,2,774,99,97,3238.0,784,758,782.0,1792.8,12.0,3.0,2.0,20.0,0,149.4,1,7,461.7142857142857,1.010204081632653,0,0,4,149,2625,50243,166,485,0,1,82,9218,0,1400136
651,1,609,99,100,2494.0,569,633,76.0,1792.8,12.0,3.0,2.0,20.0,0,149.4,1,7,380.2857142857143,0.9801980198019802,2,0,4,75,580,59289,166,485,0,0,72,15731,0,1348420
431,2,600,99,77,2494.0,546,579,137.0,1792.8,12.0,3.0,2.0,20.0,0,149.4,1,7,333.42857142857144,1.2692307692307692,2,0,4,174,3957,12533,166,485,0,0,72,15815,0,1400009
604,6,687,2,85,2494.0,582,677,288.0,1792.8,12.0,3.0,2.0,20.0,0,149.4,1,7,377.57142857142856,0.0232558139534883,2,0,4,90,2057,64535,166,485,0,0,89,4992,0,1400231
600,1,600,2,98,3238.0,600,600,681.0,2355.48,12.0,3.0,2.0,20.0,0,196.29,1,7,357.2857142857143,0.0202020202020202,0,0,4,126,908,47741,166,485,0,1,86,6850,0,1400232
534,1,459,99,97,2137.0,426,481,300.0,2355.48,12.0,3.0,2.0,20.0,0,196.29,1,8,529.25,1.010204081632653,2,0,4,48,996,49179,166,485,0,0,67,18991,1,1400020
465,1,303,99,998,2494.0,513,520,193.0,1792.8,12.0,3.0,2.0,20.0,0,149.4,1,7,414.1428571428572,0.0990990990990991,2,0,4,174,496,9046,166,485,0,0,73,15223,0,1400233
836,3,774,2,65,3238.0,940,824,858.0,2091.6,12.0,3.0,2.0,20.0,0,174.29999999999998,1,7,492.0,0.0303030303030303,0,0,4,129,914,72926,166,485,0,1,77,12140,0,1400262
374,1,469,99,37,2444.0,363,375,522.0,1556.16,12.0,3.0,2.0,20.0,0,129.68,1,7,245.42857142857144,2.6052631578947367,-1,4,4,172,986,78783,3140,7,0,3,61,22887,0,1400327
317,1,225,99,71,2494.0,358,425,225.0,1792.8,12.0,3.0,2.0,20.0,0,149.4,1,7,213.7142857142857,1.375,2,0,4,148,3432,26561,166,485,0,0,72,15570,0,1400351
694,4,665,99,95,1843.0,646,766,629.0,641.2,4.0,3.0,2.0,20.0,0,160.3,1,8,601.5,1.03125,-1,8,4,129,3163,72062,809,81,0,3,67,19102,0,1389310
518,1,630,99,41,2494.0,429,509,251.0,769.92,6.0,3.0,2.0,20.0,0,128.32,1,7,318.1428571428572,2.357142857142857,2,8,4,104,839,41707,2527,1280,0,0,59,24127,0,1399431
572,2,600,99,98,9529.0,579,600,221.0,1792.8,12.0,3.0,2.0,20.0,0,149.4,1,8,1509.875,1.0,2,0,4,174,4031,3967,166,485,0,0,77,12476,0,1400447
201,1,382,99,0,2494.0,318,394,179.0,2988.0,12.0,3.0,2.0,20.0,0,249.0,1,7,199.28571428571428,99.0,2,0,4,59,3537,42456,166,485,0,0,71,16734,0,1400490
421,1,429,2,80,2444.0,461,500,455.0,2988.0,12.0,3.0,2.0,20.0,0,249.0,1,7,270.57142857142856,0.0246913580246913,-1,0,4,174,4031,43577,166,485,0,3,75,13389,0,1400457
600,1,600,99,82,5143.0,600,600,283.0,5129.42,20.0,3.0,2.0,20.0,0,256.471,1,8,965.625,1.1927710843373494,2,0,4,152,1617,80367,1547,1184,0,0,66,19586,0,1400047
470,1,459,99,75,2444.0,384,520,557.0,2036.04,12.0,3.0,2.0,20.0,0,169.67,1,7,286.85714285714283,1.3026315789473684,-1,4,4,174,1447,18857,2370,690,0,3,75,13965,0,1400570
578,9,750,99,100,3238.0,709,750,976.0,2355.48,12.0,3.0,2.0,20.0,0,196.29,1,7,427.8571428571428,0.9801980198019802,0,0,4,174,139,16722,166,485,0,1,100,984,0,1290753
391,3,630,99,100,2494.0,452,544,179.0,1792.8,12.0,3.0,2.0,20.0,0,149.4,1,7,317.0,0.9801980198019802,2,0,4,90,2057,64571,166,485,0,0,64,21261,0,1400628
533,1,572,99,89,2444.0,533,598,525.0,1473.12,8.0,3.0,2.0,20.0,0,184.14,1,7,346.42857142857144,1.1,-1,4,4,174,3269,23336,1569,1235,0,3,74,14359,0,1400390
206,2,383,99,87,4159.0,355,394,197.0,2988.0,12.0,3.0,2.0,20.0,0,249.0,1,8,710.625,1.125,2,0,4,152,3992,80447,166,485,0,0,66,19961,0,692701
949,4,906,2,100,3238.0,930,876,999.0,1792.8,12.0,3.0,2.0,20.0,0,149.4,1,7,538.1428571428571,0.0198019801980198,0,0,4,174,2020,17996,166,485,0,1,91,3961,0,1400446
568,1,585,99,100,2444.0,560,551,484.0,2590.08,12.0,3.0,2.0,20.0,0,215.84,1,7,352.0,0.9801980198019802,-1,8,4,59,1802,45139,3108,637,0,3,59,24282,0,1399162
545,2,576,2,90,2444.0,536,600,558.0,1792.8,12.0,3.0,2.0,20.0,0,149.4,1,7,335.85714285714283,0.0219780219780219,-1,0,4,174,144,17970,166,485,0,3,77,12336,1,1400882
514,2,600,99,72,2494.0,511,504,146.0,1792.8,12.0,3.0,2.0,20.0,0,149.4,1,7,328.85714285714283,1.356164383561644,2,0,4,152,950,81693,166,485,0,0,78,11648,0,1375868
206,3,360,99,999,3605.0,299,414,526.0,1792.8,12.0,3.0,2.0,20.0,0,149.4,1,8,748.125,0.099,-1,0,4,152,4168,82262,166,485,0,3,92,3666,0,1374715
445,2,489,99,100,2494.0,359,371,87.0,2036.04,12.0,3.0,2.0,20.0,0,169.67,1,7,266.42857142857144,0.9801980198019802,2,4,4,174,2496,11786,2370,690,0,0,57,25896,0,1400803
553,9,906,99,100,3238.0,850,880,890.0,1792.8,12.0,3.0,2.0,20.0,0,149.4,1,7,485.2857142857143,0.9801980198019802,0,0,4,108,3459,67928,166,485,0,1,72,15815,0,1401043
671,2,757,99,100,3238.0,670,732,783.0,4795.58,12.0,3.0,2.0,20.0,0,399.63166666666666,1,7,433.0,0.9801980198019802,0,0,4,104,4441,38714,1547,1184,0,1,62,22243,0,1400938
81,2,333,99,0,2494.0,195,164,160.0,1792.8,12.0,3.0,2.0,20.0,0,149.4,1,7,124.85714285714286,99.0,2,0,4,59,3537,41869,166,485,0,0,63,21691,0,1401184
495,3,494,99,72,2494.0,494,521,282.0,7366.8,12.0,3.0,2.0,20.0,0,613.9,1,7,311.1428571428572,1.356164383561644,2,0,4,104,463,34654,3086,985,0,0,67,18814,1,1401259
398,1,409,99,100,2494.0,453,472,174.0,4795.58,12.0,3.0,2.0,20.0,0,399.63166666666666,1,7,276.0,0.9801980198019802,2,0,4,129,2240,73641,1547,1184,0,0,74,14648,1,1395302
610,1,585,99,100,3238.0,618,607,746.0,2536.32,24.0,3.0,2.0,20.0,0,105.68,1,7,374.2857142857143,0.9801980198019802,0,4,4,148,3432,25302,2370,690,0,1,70,16950,0,1400697
576,1,630,99,86,3238.0,621,687,667.0,2988.0,12.0,4.0,2.0,21.0,0,249.0,1,7,385.7142857142857,1.137931034482759,0,0,4,104,3797,37641,166,485,0,1,74,14139,0,1400668
23,1,199,99,24,2494.0,68,293,139.0,1796.04,12.0,4.0,2.0,21.0,0,149.67,1,7,101.0,3.96,2,4,4,48,1126,48979,3363,803,0,0,78,11796,1,1378199
217,4,412,99,25,2494.0,253,350,153.0,2036.04,12.0,4.0,2.0,21.0,0,169.67,1,7,194.28571428571428,3.807692307692308,2,4,4,104,4293,40605,2370,690,0,0,69,17597,0,1400941
284,1,192,99,70,2494.0,321,445,207.0,4440.97,5.0,4.0,2.0,21.0,0,888.1940000000001,1,7,201.7142857142857,1.3943661971830985,2,0,4,174,2331,22241,1547,1184,0,0,73,15262,0,1394734
374,1,600,99,63,2709.0,460,579,588.0,1792.8,12.0,4.0,2.0,21.0,0,149.4,1,8,610.625,1.546875,-1,0,4,48,2456,49193,166,485,0,3,93,3198,0,1401923
609,2,438,99,89,2494.0,465,439,270.0,1792.8,12.0,4.0,2.0,21.0,0,149.4,1,7,305.85714285714283,1.1,2,0,4,152,3192,79784,166,485,0,0,65,20535,0,1402044
378,4,363,99,54,2348.0,409,505,605.0,1556.16,12.0,4.0,2.0,21.0,0,129.68,1,8,520.0,1.8,-1,4,4,174,2799,52598,3140,7,0,3,71,16736,0,1402078
518,1,600,99,8,2000.0,485,428,196.0,7198.8,12.0,4.0,2.0,21.0,0,599.9,1,8,517.375,11.0,2,0,4,172,2091,77829,3273,985,0,0,78,11381,0,1390114
292,1,382,99,35,2800.0,357,417,559.0,544.65,5.0,4.0,2.0,21.0,0,108.93,1,8,547.875,2.75,-1,0,4,129,4462,72390,3293,750,0,3,66,19870,0,1402158
483,1,549,99,78,2444.0,454,620,575.0,1792.8,12.0,4.0,2.0,21.0,0,149.4,1,7,326.2857142857143,1.2531645569620251,-1,0,4,129,1444,73267,166,485,0,3,56,26506,0,1402164
570,4,684,99,100,2444.0,658,681,643.0,1916.04,12.0,4.0,2.0,21.0,0,159.67,1,7,399.4285714285714,0.9801980198019802,-1,4,2,174,4031,29780,3158,1487,0,3,62,22138,0,1402092
462,1,689,99,65,2494.0,634,576,174.0,1792.8,12.0,4.0,2.0,21.0,0,149.4,1,7,360.8571428571428,1.5,2,0,4,129,1181,69654,166,485,0,0,71,16193,0,1397842
777,7,906,2,100,3238.0,816,901,870.0,1792.8,12.0,4.0,2.0,21.0,0,149.4,1,7,501.2857142857143,0.0198019801980198,0,0,4,184,16,66200,166,485,0,1,87,5844,0,1402420
661,2,595,2,50,2494.0,527,489,297.0,1792.8,12.0,4.0,2.0,21.0,0,149.4,1,7,332.2857142857143,0.0392156862745098,2,0,4,90,3423,64787,166,485,0,0,75,13775,0,1402243
581,1,757,99,100,3238.0,702,813,715.0,1792.8,12.0,4.0,2.0,21.0,0,149.4,1,7,436.1428571428572,0.9801980198019802,0,0,4,104,463,33197,166,485,0,1,72,15849,0,1402494
337,4,379,99,100,2079.0,384,372,91.0,1916.04,12.0,4.0,2.0,21.0,0,159.67,1,8,469.25,0.9801980198019802,2,7,4,148,3432,24258,612,1305,0,0,66,20136,0,1402317
234,3,504,99,37,2444.0,390,446,358.0,2988.0,12.0,4.0,2.0,21.0,0,249.0,1,7,244.7142857142857,2.6052631578947367,-1,0,4,174,3957,12515,166,485,0,3,63,21661,0,978555
358,1,256,99,999,1460.0,362,394,158.0,4195.68,12.0,4.0,2.0,21.0,0,349.64000000000004,1,8,491.125,0.099,2,8,4,129,2350,74200,3431,548,0,0,65,20409,0,1397992
702,5,774,99,100,3238.0,768,885,676.0,1792.8,12.0,4.0,2.0,21.0,0,149.4,1,7,476.1428571428572,0.9801980198019802,0,0,4,90,1146,62003,166,485,0,1,67,19219,0,1402552
366,1,466,2,96,2494.0,431,479,110.0,1792.8,12.0,4.0,2.0,21.0,0,149.4,1,7,263.0,0.0206185567010309,2,0,4,75,580,59763,166,485,0,0,78,11800,0,1402593
319,2,386,99,0,1823.0,363,374,102.0,1792.8,12.0,4.0,2.0,21.0,0,149.4,1,8,420.75,99.0,2,0,4,108,1168,66955,166,485,0,0,69,17601,0,1366801
440,4,517,99,100,2444.0,421,434,595.0,1535.16,11.0,4.0,2.0,21.0,0,139.56,1,7,287.85714285714283,0.9801980198019802,-1,3,4,173,216,45872,866,1586,0,3,68,18731,0,1400771
374,9,558,99,99,2494.0,441,502,198.0,2355.48,12.0,4.0,2.0,21.0,0,196.29,1,7,297.42857142857144,0.99,2,0,4,107,4245,69089,166,485,0,0,78,11518,0,1402218
600,4,689,2,77,3238.0,681,545,713.0,1472.0,8.0,4.0,2.0,21.0,0,184.0,1,7,371.1428571428572,0.0256410256410256,0,1,4,172,500,77622,2996,720,0,1,80,10433,0,1401949
186,1,383,99,49,2494.0,351,309,170.0,4730.8,11.0,4.0,2.0,21.0,0,430.07272727272726,1,7,196.8571428571429,1.98,2,0,4,149,2585,50723,1547,1184,0,0,61,23085,1,1402788
796,2,757,99,100,2444.0,852,963,602.0,1792.8,12.0,4.0,2.0,21.0,0,149.4,1,7,509.8571428571428,0.9801980198019802,-1,0,4,104,632,41046,166,485,0,3,80,10479,0,1402817
677,2,906,99,99,3238.0,928,949,953.0,1792.8,12.0,4.0,2.0,21.0,0,149.4,1,7,522.8571428571429,0.99,0,0,4,174,4072,18678,166,485,0,1,75,13531,0,1402810
519,7,623,99,71,2494.0,562,613,222.0,1792.8,12.0,4.0,2.0,21.0,0,149.4,1,7,356.2857142857143,1.375,2,0,4,148,3432,25594,166,485,0,0,91,3797,0,1282441
295,6,437,99,80,2494.0,365,361,75.0,1792.8,12.0,4.0,2.0,21.0,0,149.4,1,7,234.7142857142857,1.2222222222222223,2,0,4,174,4112,6252,166,485,0,0,61,22841,0,1402867
183,1,380,99,100,2444.0,389,394,314.0,2248.65,15.0,4.0,2.0,21.0,0,149.91,1,7,220.8571428571429,0.9801980198019802,-1,1,4,90,1533,63306,2640,765,0,3,80,10566,0,1400764
23,1,292,99,0,2494.0,87,160,99.0,2988.0,12.0,4.0,2.0,21.0,0,249.0,1,7,94.57142857142856,99.0,2,0,4,81,4414,31641,166,485,0,0,77,12608,1,1402292
345,6,425,99,998,2494.0,380,402,134.0,1196.16,12.0,4.0,2.0,21.0,0,99.68,1,7,379.2857142857143,0.0990990990990991,2,4,4,174,1611,7043,1057,1317,0,0,63,21637,1,1402875
473,1,595,99,65,3238.0,499,570,690.0,2043.2,10.0,4.0,2.0,21.0,0,204.32,1,7,328.85714285714283,1.5,0,8,4,174,4031,69573,3259,830,0,1,74,14085,0,1402870
284,5,549,99,998,2444.0,557,539,316.0,1076.16,12.0,4.0,2.0,21.0,0,89.68,1,7,433.0,0.0990990990990991,-1,0,4,107,3164,69423,1139,511,0,3,80,10470,0,1402673
295,1,416,99,70,2514.0,310,245,138.0,2396.04,12.0,4.0,2.0,21.0,0,199.67,1,8,493.75,1.3943661971830985,2,4,4,104,2898,39078,1931,192,0,0,60,23592,1,1216423
716,3,836,2,100,3238.0,899,774,913.0,4795.58,12.0,4.0,2.0,21.0,0,399.63166666666666,1,7,475.7142857142857,0.0198019801980198,0,0,4,129,1181,69976,1547,1184,0,1,94,2861,0,1402951
600,1,585,99,96,3238.0,554,600,727.0,1792.8,12.0,4.0,2.0,21.0,0,149.4,1,7,362.1428571428572,1.0206185567010309,0,0,4,174,4031,4448,166,485,0,1,71,16611,1,1321300
369,3,380,99,998,2444.0,458,545,644.0,1792.8,12.0,4.0,2.0,21.0,0,149.4,1,7,407.4285714285714,0.0990990990990991,-1,0,4,75,580,60320,166,485,0,3,76,13274,0,1403147
495,1,447,99,73,3238.0,472,600,868.0,1792.8,12.0,4.0,2.0,21.0,0,149.4,1,7,312.42857142857144,1.337837837837838,0,0,4,104,228,40849,166,485,0,1,91,4257,0,1403123
604,2,731,2,91,20136.0,715,660,697.0,1792.8,12.0,4.0,2.0,21.0,0,149.4,1,8,2867.625,0.0217391304347826,0,0,4,150,3451,65593,166,485,0,1,70,16860,0,1403243
382,1,504,99,73,3238.0,461,588,792.0,2036.04,12.0,4.0,2.0,21.0,0,169.67,1,7,301.1428571428572,1.337837837837838,0,4,2,104,2967,41075,2781,1310,0,1,99,1210,0,1391270
680,6,736,99,91,6891.0,640,629,210.0,2355.48,12.0,4.0,2.0,21.0,0,196.29,1,8,1221.5,1.076086956521739,2,0,4,174,3952,19740,166,485,0,0,72,15840,0,567319
421,1,679,2,78,3238.0,495,478,776.0,1248.3,5.0,4.0,2.0,21.0,0,249.66,1,7,307.7142857142857,0.0253164556962025,0,7,4,174,4031,45115,623,1502,0,1,75,13535,0,1403540
264,4,244,99,63,2494.0,331,310,119.0,1792.8,12.0,5.0,2.0,22.0,1,149.4,1,7,187.8571428571429,1.546875,2,0,4,129,1032,71525,166,485,0,0,62,22317,0,1399648
591,5,587,99,82,2197.0,562,584,266.0,2156.04,12.0,5.0,2.0,22.0,1,179.67,1,8,588.375,1.1927710843373494,2,8,4,128,4174,53075,3069,1001,0,0,87,6075,0,1403640
564,1,630,99,94,3238.0,515,626,742.0,1792.8,12.0,5.0,2.0,22.0,1,149.4,1,7,361.2857142857143,1.0421052631578946,0,0,4,174,3795,18649,166,485,0,1,79,11315,0,1403211
692,2,750,99,78,2444.0,750,741,317.0,1792.8,12.0,5.0,2.0,22.0,1,149.4,1,7,444.57142857142856,1.2531645569620251,-1,0,4,172,1141,77190,166,485,0,3,74,14069,0,1403768
504,7,576,99,90,2494.0,472,520,241.0,1792.8,12.0,5.0,2.0,22.0,1,149.4,1,7,324.0,1.0879120879120878,2,0,4,148,3975,28374,166,485,0,0,70,16867,0,1320978
499,5,476,99,75,2444.0,453,301,486.0,1647.54,6.0,5.0,2.0,22.0,1,274.59,1,7,272.57142857142856,1.3026315789473684,-1,0,4,150,3213,65040,166,485,0,3,68,18340,0,1403919
323,1,265,99,92,2494.0,200,257,30.0,2036.04,12.0,5.0,2.0,22.0,1,169.67,1,7,176.71428571428572,1.064516129032258,2,4,4,48,2313,48911,2370,690,0,0,62,22241,1,1403701
499,1,600,99,100,2494.0,562,600,167.0,5759.04,12.0,5.0,2.0,22.0,1,479.92,1,7,351.57142857142856,0.9801980198019802,2,8,4,173,1354,46101,1528,614,0,0,63,21616,1,1403972
552,1,757,99,100,2976.0,720,679,599.0,4795.58,12.0,5.0,2.0,22.0,1,399.63166666666666,1,8,735.5,0.9801980198019802,-1,0,4,104,463,34725,1547,1184,0,3,71,16498,0,1404051
594,2,701,99,77,3238.0,656,668,807.0,1792.8,12.0,5.0,2.0,22.0,1,149.4,1,7,399.57142857142856,1.2692307692307692,0,0,4,174,1700,22312,166,485,0,1,70,16890,0,1404081
367,1,333,99,0,5099.0,378,406,186.0,1316.16,12.0,6.0,2.0,23.0,1,109.68,1,8,835.375,99.0,2,1,4,174,3863,83575,1684,1332,0,0,85,7500,0,1402685
490,2,689,99,14,4449.0,695,583,350.0,1535.16,11.0,6.0,2.0,23.0,1,139.56,1,8,877.625,6.6,-1,4,4,152,955,82751,3140,7,0,3,80,10202,0,1404632
505,1,595,99,77,3238.0,572,666,691.0,2963.87,13.0,6.0,2.0,23.0,1,227.99,1,7,359.2857142857143,1.2692307692307692,0,7,4,174,3957,12107,937,1033,0,1,79,11100,0,1404577
512,1,526,99,78,2494.0,514,512,254.0,937.86,6.0,6.0,2.0,23.0,1,156.31,1,7,320.2857142857143,1.2531645569620251,2,4,4,152,3192,79366,2776,1373,0,0,89,4948,0,1393593
708,1,703,99,96,3238.0,723,732,754.0,687.51,9.0,0.0,2.0,24.0,0,76.39,1,7,437.4285714285714,1.0206185567010309,0,8,4,174,330,20817,3280,803,0,1,82,9312,0,1404389
23,3,31,99,28,3238.0,266,228,778.0,2036.04,12.0,0.0,2.0,24.0,0,169.67,1,7,96.85714285714286,3.413793103448276,0,4,4,184,230,66296,2370,690,0,1,85,6983,1,1400110
416,10,408,99,998,2494.0,583,648,132.0,778.54,7.0,0.0,2.0,24.0,0,111.22,1,7,451.7142857142857,0.0990990990990991,2,8,4,107,2917,69065,2694,1520,0,0,91,3866,0,1403684
664,6,774,99,84,3238.0,777,811,938.0,2355.48,12.0,0.0,2.0,24.0,0,196.29,1,7,459.2857142857143,1.1647058823529413,0,0,4,174,3957,12109,166,485,0,1,94,2677,0,1404959
551,6,554,99,88,2494.0,539,612,160.0,2639.52,12.0,0.0,2.0,24.0,0,219.96,1,7,349.85714285714283,1.1123595505617978,2,4,4,129,1181,70834,659,1506,0,0,87,6103,0,1405050
252,3,393,99,998,2494.0,425,489,123.0,4795.56,12.0,0.0,2.0,24.0,0,399.63000000000005,1,7,379.8571428571428,0.0990990990990991,2,0,4,102,4002,54067,1547,1184,0,0,67,18922,0,1404981
409,7,511,99,47,2494.0,495,600,266.0,1792.8,12.0,0.0,2.0,24.0,0,149.4,1,7,309.7142857142857,2.0625,2,0,4,174,4031,1790,166,485,0,0,80,10694,1,1295099
488,1,466,99,20,2444.0,415,391,585.0,935.64,6.0,0.0,2.0,24.0,0,155.94,1,7,268.57142857142856,4.714285714285714,-1,4,4,107,1619,68992,1663,1199,0,3,81,9929,0,1404999
506,9,600,99,100,2444.0,565,600,327.0,1792.8,12.0,0.0,2.0,24.0,0,149.4,1,7,354.1428571428572,0.9801980198019802,-1,0,4,148,2651,27189,166,485,0,3,87,6336,0,1405232
650,10,906,2,100,3238.0,832,692,694.0,1792.8,12.0,0.0,2.0,24.0,0,149.4,1,7,456.0,0.0198019801980198,0,0,4,59,2071,44407,166,485,0,1,87,5971,0,1405258
606,5,750,99,100,3238.0,750,644,935.0,1792.8,12.0,0.0,2.0,24.0,0,149.4,1,7,422.0,0.9801980198019802,0,0,4,104,463,34108,166,485,0,1,71,16453,0,1289966
727,7,736,99,100,3238.0,734,689,716.0,1792.8,12.0,0.0,2.0,24.0,0,149.4,1,7,441.7142857142857,0.9801980198019802,0,0,4,172,826,78554,166,485,0,1,66,19984,0,1405296
490,1,386,99,95,2494.0,468,493,173.0,1792.8,12.0,0.0,2.0,24.0,0,149.4,1,7,290.2857142857143,1.03125,2,0,4,48,2313,48634,166,485,0,0,81,10042,0,1402468
750,7,906,2,98,3238.0,995,897,869.0,1792.8,12.0,0.0,2.0,24.0,0,149.4,1,7,522.1428571428571,0.0202020202020202,0,0,4,108,3816,67637,166,485,0,1,84,7621,0,1405397
415,3,600,99,99,2494.0,598,600,177.0,13942.85,36.0,0.0,2.0,24.0,0,387.3013888888889,1,7,344.85714285714283,0.99,2,8,4,174,4031,34458,3089,1527,0,0,78,11627,0,1398588
282,6,432,99,10,2494.0,438,496,113.0,1792.8,12.0,0.0,2.0,24.0,0,149.4,1,7,251.8571428571429,9.0,2,0,4,174,449,20901,166,485,0,0,74,14215,1,1405591
587,5,597,99,94,3238.0,687,644,811.0,1916.1,12.0,0.0,2.0,24.0,0,159.67499999999998,1,7,387.57142857142856,1.0421052631578946,0,1,4,48,1219,49123,2689,1333,0,1,85,7445,0,1405547
460,2,282,2,92,2444.0,381,438,626.0,2036.04,12.0,0.0,2.0,24.0,0,169.67,1,7,236.7142857142857,0.021505376344086,-1,1,4,104,586,39396,1303,985,0,3,74,14565,0,1401274
517,1,576,99,88,2494.0,541,600,158.0,1792.8,12.0,0.0,2.0,24.0,0,149.4,1,7,346.0,1.1123595505617978,2,0,4,126,738,47665,166,485,0,0,71,16173,0,1381079
578,1,647,99,100,1877.0,635,691,786.0,4795.58,12.0,0.0,2.0,24.0,0,399.63166666666666,1,8,578.5,0.9801980198019802,0,0,4,104,4293,40737,1547,1184,0,1,83,8490,0,1405657
552,8,600,99,67,8352.0,600,600,279.0,1792.8,12.0,0.0,2.0,24.0,0,149.4,1,8,1359.75,1.4558823529411764,2,0,4,174,4031,4727,166,485,0,0,84,8077,0,1405676
302,3,504,99,75,2494.0,328,455,105.0,1792.8,12.0,0.0,2.0,24.0,0,149.4,1,7,252.28571428571428,1.3026315789473684,2,0,4,150,2080,65557,166,485,0,0,71,16177,0,1405687
512,2,687,99,32,2494.0,588,644,201.0,1792.8,12.0,0.0,2.0,24.0,0,149.4,1,7,366.2857142857143,3.0,2,0,4,67,2112,52693,166,485,0,0,76,12952,0,1405923
686,1,665,99,99,1652.0,806,809,887.0,1792.8,12.0,0.0,2.0,24.0,0,149.4,1,8,602.125,0.99,0,0,4,126,524,48002,166,485,0,1,76,13219,0,1403023
576,6,665,99,86,2444.0,521,694,619.0,1792.8,12.0,0.0,2.0,24.0,0,149.4,1,7,378.1428571428572,1.137931034482759,-1,0,4,174,4031,4109,166,485,0,3,72,15847,0,1406059
698,1,836,99,100,3238.0,852,874,749.0,1792.8,12.0,0.0,2.0,24.0,0,149.4,1,7,494.2857142857143,0.9801980198019802,0,0,4,174,2119,14966,166,485,0,1,73,14828,0,1406065
583,2,600,2,100,2444.0,600,600,502.0,1792.8,12.0,0.0,2.0,24.0,0,149.4,1,7,355.2857142857143,0.0198019801980198,-1,0,4,150,3213,65083,166,485,0,3,82,8957,0,1405801
359,1,437,99,75,3238.0,396,433,821.0,2515.8,12.0,0.0,2.0,24.0,0,209.65,1,7,257.1428571428572,1.3026315789473684,0,8,4,48,2407,49172,2042,213,0,1,80,10231,0,1406271
492,1,519,99,20,2494.0,489,567,201.0,2515.8,12.0,0.0,2.0,24.0,0,209.65,1,7,312.42857142857144,4.714285714285714,2,8,4,148,459,29179,2042,213,0,0,74,14205,0,1405865
371,1,538,99,58,2494.0,328,390,156.0,898.02,6.0,0.0,2.0,24.0,0,149.67,1,7,255.0,1.6779661016949152,2,7,4,104,1779,36709,612,1305,0,0,80,10246,0,1232210
451,4,526,99,41,2494.0,488,597,241.0,2515.92,12.0,1.0,2.0,25.0,0,209.66,1,7,315.1428571428572,2.357142857142857,2,8,4,174,2119,15015,3528,509,0,0,94,2689,0,1404822
252,3,393,99,998,2494.0,425,489,123.0,13942.85,36.0,1.0,2.0,25.0,0,387.3013888888889,1,7,379.8571428571428,0.0990990990990991,2,8,4,102,4002,54067,3089,1527,0,0,67,18922,0,1406056
354,1,437,99,100,2494.0,336,374,105.0,1796.04,12.0,1.0,2.0,25.0,0,149.67,1,7,243.0,0.9801980198019802,2,7,4,123,154,55628,612,1305,0,0,74,14689,0,1288308
669,2,906,99,998,3238.0,781,656,877.0,1792.8,12.0,1.0,2.0,25.0,0,149.4,1,7,587.2857142857143,0.0990990990990991,0,0,4,108,2249,67437,166,485,0,1,74,14623,0,1356813
495,1,494,99,94,2494.0,481,486,125.0,1792.8,12.0,1.0,2.0,25.0,0,149.4,1,7,307.1428571428572,1.0421052631578946,2,0,4,172,744,76601,166,485,0,0,79,10891,1,1395087
360,1,373,99,998,2494.0,424,428,80.0,1187.23,11.0,1.0,2.0,25.0,0,107.93,1,7,383.2857142857143,0.0990990990990991,2,4,4,129,1451,72725,1396,522,0,0,80,10271,0,1406051
564,1,593,99,83,2444.0,544,600,326.0,1792.8,12.0,1.0,2.0,25.0,0,149.4,1,7,354.85714285714283,1.1785714285714286,-1,0,4,104,2476,38282,166,485,0,3,69,18077,0,1397087
384,1,380,99,75,2494.0,353,320,148.0,1792.8,12.0,1.0,2.0,25.0,0,149.4,1,7,230.28571428571428,1.3026315789473684,2,0,4,104,517,41326,166,485,0,0,75,13854,1,1290299
475,1,457,99,6,2494.0,444,561,299.0,1792.8,12.0,1.0,2.0,25.0,0,149.4,1,7,291.85714285714283,14.142857142857142,2,0,4,174,3380,18535,166,485,0,0,74,14160,1,1407190
522,1,600,99,92,2444.0,590,600,309.0,1792.8,12.0,1.0,2.0,25.0,0,149.4,1,7,357.7142857142857,1.064516129032258,-1,0,4,104,2967,41130,166,485,0,3,83,8461,1,1407222
