SCORE_HCP4,SCORE_HEST,SCORE_HFI4,SCORE_HIPA,SCORE_HIPN,SCORE_HRM5,SCORE_HSV4,SCORE_HVA4,MENSAGEM_TIPO_REGISTRO,produtor,lancamento,segmento,score,categoria_risco_score,endereco_cep,endereco_estado,endereco_cidade,nascimento,idade,modalidade,total_financiado,quantidade_parcelas,dia_semana_compra,mes_compra,dia_mes_compra,compra_fim_semana,valor_parcela,tem_bureau,qtd_scores_bureau,media_scores_bureau,razao_hipa_hipn,risco_ord,FPD,pedido_id
469,1,647,99,100,2444.0,521,560,APTOS,Produtor_1399,Lancamento_2099,Empreendedor,532.0,Outros,46900-000,BA,Cidade_3738,1995-04-03 00:00:00,30,CrA©dito AcessA­vel,2396.04,12.0,4.0,12.0,1.0,0,199.67,1,7,342.42857142857144,0.9801980198019802,-1,0,693145
442,2,595,99,88,2494.0,414,392,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,113.0,Alto,76811-858,RO,Cidade_3214,1991-10-29 00:00:00,34,CrA©dito AcessA­vel,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,290.2857142857143,1.1123595505617978,2,0,696500
541,1,600,99,100,7359.0,572,600,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,147.0,Alto,40285-000,BA,Cidade_3538,1984-07-02 00:00:00,41,CrA©dito AcessA­vel,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,8,1234.0,0.9801980198019802,2,0,697976
350,5,333,99,28,2494.0,355,390,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,177.0,Alto,93334-460,RS,Cidade_2747,1980-04-15 00:00:00,45,CrA©dito AcessA­vel,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,222.8571428571429,3.413793103448276,2,0,696866
512,1,466,99,98,2494.0,455,581,APTOS,Produtor_1440,Lancamento_0458,Empreendedor,207.0,Alto,23063-390,RJ,Cidade_3433,1987-01-09 00:00:00,39,CrA©dito AcessA­vel,1727.76,12.0,4.0,12.0,1.0,0,143.98,1,7,316.0,1.0,2,0,692981
483,1,613,99,61,2494.0,497,520,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,149.0,Alto,08141-230,SP,Cidade_4032,1978-05-23 00:00:00,47,CrA©dito AcessA­vel,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,324.85714285714283,1.596774193548387,2,1,677720
641,2,689,99,74,7446.0,711,703,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,752.0,Baixo,89466-250,SC,Cidade_0827,1979-12-11 00:00:00,46,CrA©dito AcessA­vel,2865.33,9.0,4.0,12.0,1.0,0,318.37,1,8,1295.625,1.32,0,0,695823
347,2,459,99,75,2494.0,347,376,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,158.0,Alto,82130-590,PR,Cidade_1182,1989-12-12 00:00:00,36,CrA©dito AcessA­vel,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,243.57142857142856,1.3026315789473684,2,0,689562
133,1,361,99,88,4131.0,96,391,APTOS,Produtor_1254,Lancamento_2657,Autodesenvolvimento,159.0,Alto,88032-150,SC,Cidade_1423,1986-04-16 00:00:00,39,CrA©dito AcessA­vel,1196.16,12.0,4.0,12.0,1.0,0,99.68,1,8,662.5,1.1123595505617978,2,0,697981
366,1,348,99,0,2494.0,355,403,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,145.0,Alto,18066-075,SP,Cidade_3835,1980-03-03 00:00:00,45,CrA©dito AcessA­vel,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,224.57142857142856,99.0,2,1,682636
404,1,416,99,78,2494.0,392,458,APTOS,Produtor_1583,Lancamento_0554,Empreendedor,149.0,Alto,99051-320,RS,Cidade_2958,1980-01-19 00:00:00,46,CrA©dito AcessA­vel,2186.04,13.0,4.0,12.0,1.0,0,168.15692307692308,1,7,264.0,1.2531645569620251,2,0,677513
514,2,600,99,100,3238.0,524,592,APTOS,Produtor_1394,Lancamento_3229,Financeiro,652.0,Baixo,30850-000,MG,Cidade_0464,1982-05-03 00:00:00,43,Descomplicado,1432.74,6.0,4.0,12.0,1.0,0,238.79,1,7,347.2857142857143,0.9801980198019802,0,0,546088
381,1,543,99,100,2494.0,389,438,APTOS,Produtor_1366,Lancamento_1606,Autodesenvolvimento,2.0,Alto,93602-490,RS,Cidade_1356,1997-05-24 00:00:00,28,CrA©dito AcessA­vel,956.28,12.0,4.0,12.0,1.0,0,79.69,1,7,278.7142857142857,0.9801980198019802,2,0,697178
350,3,390,99,88,2494.0,402,435,APTOS,Produtor_1583,Lancamento_0554,Empreendedor,169.0,Alto,13468-030,SP,Cidade_0140,1952-01-01 00:00:00,74,CrA©dito AcessA­vel,2302.94,18.0,4.0,12.0,1.0,0,127.94111111111113,1,7,252.42857142857144,1.1123595505617978,2,0,672521
102,9,575,99,998,3238.0,435,504,APTOS,Produtor_1399,Lancamento_2099,Empreendedor,686.0,Baixo,75903-510,GO,Cidade_3424,1972-10-07 00:00:00,53,CrA©dito AcessA­vel,2484.83,14.0,4.0,12.0,1.0,0,177.48785714285714,1,7,388.8571428571428,0.0990990990990991,0,0,669079
186,1,466,99,100,2444.0,358,391,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,310.0,Outros,13870-210,SP,Cidade_3971,1987-05-02 00:00:00,38,CrA©dito AcessA­vel,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,228.7142857142857,0.9801980198019802,-1,1,695303
731,9,659,99,100,3238.0,901,890,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,864.0,Baixo,36955-000,MG,Cidade_2610,1958-09-26 00:00:00,67,CrA©dito AcessA­vel,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,484.1428571428572,0.9801980198019802,0,0,697914
353,4,380,99,100,3238.0,339,392,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,676.0,Baixo,29167-168,ES,Cidade_3768,1976-04-05 00:00:00,49,CrA©dito AcessA­vel,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,238.1428571428572,0.9801980198019802,0,0,697947
406,2,403,99,100,2444.0,404,406,APTOS,Produtor_1366,Lancamento_1606,Autodesenvolvimento,310.0,Outros,05185-330,SP,Cidade_4032,1992-10-19 00:00:00,33,CrA©dito AcessA­vel,956.28,12.0,4.0,12.0,1.0,0,79.69,1,7,260.0,0.9801980198019802,-1,1,697987
361,1,538,99,0,3238.0,433,512,APTOS,Produtor_0657,Lancamento_2520,Empreendedor,822.0,Baixo,12246-160,SP,Cidade_3958,1968-05-20 00:00:00,57,CrA©dito AcessA­vel,956.28,12.0,4.0,12.0,1.0,0,79.69,1,7,277.7142857142857,99.0,0,0,697994
81,1,382,99,100,2494.0,175,316,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,79.0,Alto,13210-657,SP,Cidade_2120,1991-06-03 00:00:00,34,CrA©dito AcessA­vel,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,164.85714285714286,0.9801980198019802,2,1,683989
452,1,380,99,57,2494.0,511,523,APTOS,Produtor_0470,Lancamento_0352,Autoconhecimento,182.0,Alto,65665-000,MA,Cidade_3992,1987-06-23 00:00:00,38,CrA©dito AcessA­vel,317.16,3.0,4.0,12.0,1.0,0,105.72,1,7,289.0,1.706896551724138,2,0,669871
466,1,595,99,94,2494.0,438,518,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,137.0,Alto,90880-410,RS,Cidade_3193,1979-04-11 00:00:00,46,CrA©dito AcessA­vel,2629.77,3.0,4.0,12.0,1.0,0,876.59,1,7,315.85714285714283,1.0421052631578946,2,0,677221
42,1,348,99,11,2494.0,250,404,APTOS,Produtor_0126,Lancamento_1498,Outros,177.0,Alto,14065-570,SP,Cidade_3381,1975-12-20 00:00:00,50,CrA©dito AcessA­vel,367.47,3.0,4.0,12.0,1.0,0,122.49,1,7,165.0,8.25,2,0,696875
379,3,437,99,7,2494.0,339,331,APTOS,Produtor_1399,Lancamento_2099,Empreendedor,148.0,Alto,88828-000,SC,Cidade_0375,1982-10-04 00:00:00,43,CrA©dito AcessA­vel,2396.04,12.0,4.0,12.0,1.0,0,199.67,1,7,227.8571428571429,12.375,2,1,691964
417,2,437,99,82,2494.0,454,478,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,209.0,Alto,11035-101,SP,Cidade_3714,1984-02-06 00:00:00,41,CrA©dito AcessA­vel,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,281.2857142857143,1.1927710843373494,2,0,698002
267,4,421,99,999,1761.0,390,512,APTOS,Produtor_1241,Lancamento_0223,Empreendedor,236.0,Alto,35162-484,MG,Cidade_1780,1966-05-01 00:00:00,59,CrA©dito AcessA­vel,2995.92,12.0,4.0,12.0,1.0,0,249.66,1,8,556.625,0.099,2,1,695350
356,2,432,99,65,2494.0,355,378,APTOS,Produtor_0025,Lancamento_3485,Empreendedor,2.0,Alto,38170-000,MG,Cidade_3034,1998-10-29 00:00:00,27,CrA©dito AcessA­vel,4545.9,18.0,4.0,12.0,1.0,0,252.55,1,7,241.0,1.5,2,1,603058
201,4,558,99,998,2494.0,415,575,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,284.0,Alto,15040-060,SP,Cidade_3953,1965-08-09 00:00:00,60,CrA©dito AcessA­vel,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,407.1428571428572,0.0990990990990991,2,0,698014
152,1,112,99,999,3238.0,342,376,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,813.0,Baixo,87130-000,PR,Cidade_1974,1973-02-12 00:00:00,52,CrA©dito AcessA­vel,3073.23,13.0,4.0,12.0,1.0,0,236.4023076923077,1,7,297.2857142857143,0.099,0,0,694666
626,6,774,99,98,2494.0,739,824,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,117.0,Alto,06028-115,SP,Cidade_2800,1977-06-07 00:00:00,48,CrA©dito AcessA­vel,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,452.2857142857143,1.0,2,0,697988
450,1,504,2,88,2494.0,441,557,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,107.0,Alto,14403-108,SP,Cidade_1448,1984-07-16 00:00:00,41,CrA©dito AcessA­vel,3435.72,15.0,4.0,12.0,1.0,0,229.048,1,7,291.85714285714283,0.0224719101123595,2,0,688142
354,1,354,99,13,2494.0,359,284,APTOS,Produtor_1583,Lancamento_0554,Empreendedor,179.0,Alto,54580-096,PE,Cidade_0672,1985-05-08 00:00:00,40,CrA©dito AcessA­vel,2036.04,12.0,4.0,12.0,1.0,0,169.67,1,7,209.1428571428572,7.071428571428571,2,1,672006
576,3,736,99,26,2494.0,658,666,APTOS,Produtor_1583,Lancamento_0554,Empreendedor,202.0,Alto,69303-472,RR,Cidade_0507,1981-11-20 00:00:00,44,CrA©dito AcessA­vel,2036.04,12.0,4.0,12.0,1.0,0,169.67,1,7,394.8571428571428,3.6666666666666665,2,0,697306
782,4,731,99,100,3238.0,675,861,APTOS,Produtor_1411,Lancamento_2731,Empreendedor,854.0,Baixo,42805-903,BA,Cidade_0740,1984-05-16 00:00:00,41,CrA©dito AcessA­vel,2426.94,6.0,4.0,12.0,1.0,0,404.49,1,7,464.57142857142856,0.9801980198019802,0,0,698010
691,8,731,99,95,2494.0,672,635,APTOS,Produtor_1583,Lancamento_0554,Empreendedor,151.0,Alto,21746-000,RJ,Cidade_3433,1988-10-07 00:00:00,37,CrA©dito AcessA­vel,2036.04,12.0,4.0,12.0,1.0,0,169.67,1,7,418.7142857142857,1.03125,2,0,698036
376,4,488,99,6,2494.0,426,441,APTOS,Produtor_1254,Lancamento_2657,Autodesenvolvimento,167.0,Alto,18051-590,SP,Cidade_3835,1993-09-21 00:00:00,32,CrA©dito AcessA­vel,734.24,7.0,4.0,12.0,1.0,0,104.89142857142858,1,7,262.85714285714283,14.142857142857142,2,0,696245
475,6,600,99,39,2494.0,546,592,APTOS,Produtor_1583,Lancamento_0554,Empreendedor,140.0,Alto,83823-317,PR,Cidade_1383,1995-07-04 00:00:00,30,CrA©dito AcessA­vel,2036.04,12.0,4.0,12.0,1.0,0,169.67,1,7,336.7142857142857,2.475,2,0,676123
442,7,504,99,87,2444.0,423,435,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,455.0,Outros,60335-440,CE,Cidade_1439,1972-09-06 00:00:00,53,CrA©dito AcessA­vel,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,285.2857142857143,1.125,-1,0,698004
401,1,558,99,100,2494.0,421,420,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,130.0,Alto,39900-000,MG,Cidade_0089,1983-12-10 00:00:00,42,CrA©dito AcessA­vel,1494.0,3.0,4.0,12.0,1.0,0,498.0,1,7,285.7142857142857,0.9801980198019802,2,0,697075
501,10,600,99,54,2444.0,499,600,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,319.0,Outros,14080-119,SP,Cidade_3381,1970-07-15 00:00:00,55,CrA©dito AcessA­vel,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,337.57142857142856,1.8,-1,0,683241
604,3,527,99,998,3238.0,601,574,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,769.0,Baixo,02998-050,SP,Cidade_4032,1970-08-13 00:00:00,55,CrA©dito AcessA­vel,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,486.57142857142856,0.0990990990990991,0,0,698035
81,1,138,99,0,2494.0,133,182,APTOS,Produtor_1533,Lancamento_1170,Empreendedor,201.0,Alto,32341-070,MG,Cidade_1081,1990-09-08 00:00:00,35,CrA©dito AcessA­vel,526.29,3.0,4.0,12.0,1.0,0,175.42999999999998,1,7,90.57142857142856,99.0,2,1,695650
640,1,623,99,99,2444.0,572,612,APTOS,Produtor_0391,Lancamento_1172,Outros,559.0,Outros,56200-000,PE,Cidade_2804,1995-06-04 00:00:00,30,CrA©dito AcessA­vel,552.24,6.0,4.0,12.0,1.0,0,92.04,1,7,378.0,0.99,-1,0,698055
554,1,576,99,100,2494.0,443,431,APTOS,Produtor_1583,Lancamento_0554,Empreendedor,90.0,Alto,85805-520,PR,Cidade_0915,1991-02-11 00:00:00,34,CrA©dito AcessA­vel,2305.34,13.0,4.0,12.0,1.0,0,177.33384615384617,1,7,314.85714285714283,0.9801980198019802,2,0,697669
850,3,731,99,100,2444.0,871,866,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,604.0,Outros,85851070,PR,Cidade_1445,2002-11-06 00:00:00,23,CrA©dito AcessA­vel,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,502.8571428571428,0.9801980198019802,-1,0,697010
260,1,354,99,70,2494.0,217,318,APTOS,Produtor_1347,Lancamento_1505,Outros,66.0,Alto,03017-900,SP,Cidade_4032,1996-07-29 00:00:00,29,CrA©dito AcessA­vel,3595.8,12.0,4.0,12.0,1.0,0,299.65000000000003,1,7,188.42857142857144,1.3943661971830985,2,0,698063
171,4,386,99,998,3238.0,523,575,APTOS,Produtor_1118,Lancamento_0548,Empreendedor,704.0,Baixo,35720-000,MG,Cidade_2455,1977-11-14 00:00:00,48,CrA©dito AcessA­vel,769.92,6.0,4.0,12.0,1.0,0,128.32,1,7,393.7142857142857,0.0990990990990991,0,0,698034
413,1,400,99,0,2494.0,403,358,APTOS,Produtor_1294,Lancamento_0022,Mentoria,158.0,Alto,67120-505,PA,Cidade_0155,1996-03-22 00:00:00,29,CrA©dito AcessA­vel,922.59,9.0,4.0,12.0,1.0,0,102.51,1,7,239.1428571428572,99.0,2,0,693469
739,2,757,99,96,2444.0,734,738,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,630.0,Outros,09820-160,SP,Cidade_3864,1979-12-29 00:00:00,46,AntecipaA§A£o Produtor,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,452.1428571428572,1.0206185567010309,-1,0,697856
600,4,600,2,90,2494.0,600,600,APTOS,Produtor_1583,Lancamento_0554,Empreendedor,295.0,Alto,98925-000,RS,Cidade_1281,1978-08-29 00:00:00,47,CrA©dito AcessA­vel,2036.04,12.0,4.0,12.0,1.0,0,169.67,1,7,356.57142857142856,0.0219780219780219,2,0,697923
589,4,836,99,100,2444.0,801,866,APTOS,Produtor_1583,Lancamento_3055,Autodesenvolvimento,539.0,Outros,30431-206,MG,Cidade_0464,1997-11-25 00:00:00,28,CrA©dito AcessA­vel,4165.83,9.0,4.0,12.0,1.0,0,462.87,1,7,470.7142857142857,0.9801980198019802,-1,0,697420
628,6,750,99,99,3238.0,750,660,APTOS,Produtor_1583,Lancamento_0554,Empreendedor,784.0,Baixo,13160990,SP,Cidade_0302,1981-12-18 00:00:00,44,CrA©dito AcessA­vel,2036.04,12.0,4.0,12.0,1.0,0,169.67,1,7,427.4285714285714,0.99,0,1,698050
621,1,438,99,999,3238.0,519,461,APTOS,Produtor_1339,Lancamento_0528,Outros,668.0,Baixo,38412861,MG,Cidade_4294,1995-03-06 00:00:00,30,CrA©dito AcessA­vel,1149.84,9.0,4.0,12.0,1.0,0,127.76,1,7,448.2857142857143,0.099,0,0,698077
317,1,431,99,72,2494.0,394,525,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,268.0,Alto,11703-320,SP,Cidade_3246,1960-10-08 00:00:00,65,CrA©dito AcessA­vel,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,262.7142857142857,1.356164383561644,2,0,686646
385,1,519,99,85,2444.0,437,388,APTOS,Produtor_0735,Lancamento_1889,Empreendedor,330.0,Outros,29309-415,ES,Cidade_0693,1991-11-14 00:00:00,34,Compartilhado,1196.16,12.0,4.0,12.0,1.0,0,99.68,1,7,273.42857142857144,1.1511627906976745,-1,0,698005
298,8,380,99,0,2494.0,411,454,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,187.0,Alto,28860-000,RJ,Cidade_0918,1970-07-02 00:00:00,55,CrA©dito AcessA­vel,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,235.7142857142857,99.0,2,1,685083
513,7,558,99,0,2494.0,483,561,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,222.0,Alto,45880-000,BA,Cidade_0733,1971-01-21 00:00:00,55,CrA©dito AcessA­vel,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,317.2857142857143,99.0,2,0,698064
550,6,600,99,99,2494.0,600,600,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,208.0,Alto,91160-470,RS,Cidade_3193,1955-01-23 00:00:00,71,CrA©dito AcessA­vel,2865.33,9.0,4.0,12.0,1.0,0,318.37,1,7,364.8571428571428,0.99,2,0,697039
672,4,906,99,91,2444.0,576,508,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,302.0,Outros,23045-030,RJ,Cidade_3433,1981-02-23 00:00:00,44,CrA©dito AcessA­vel,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,408.0,1.076086956521739,-1,0,696456
355,1,452,99,61,2444.0,529,515,APTOS,Produtor_1512,Lancamento_2875,Outros,634.0,Outros,24730-290,RJ,Cidade_3911,1977-12-20 00:00:00,48,CrA©dito AcessA­vel,314.52,3.0,4.0,12.0,1.0,0,104.84,1,7,287.42857142857144,1.596774193548387,-1,0,698040
148,1,348,99,57,2494.0,243,251,APTOS,Produtor_1347,Lancamento_1505,Outros,2.0,Alto,13960-000,SP,Cidade_3826,1999-10-05 00:00:00,26,CrA©dito AcessA­vel,3595.8,12.0,4.0,12.0,1.0,0,299.65000000000003,1,7,163.85714285714286,1.706896551724138,2,0,697926
687,1,517,99,100,2127.0,687,668,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,715.0,Baixo,14010-000,SP,Cidade_3381,1964-01-25 00:00:00,62,CrA©dito AcessA­vel,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,8,610.75,0.9801980198019802,0,0,679659
187,1,282,99,998,2494.0,369,363,APTOS,Produtor_0927,Lancamento_3343,Autoconhecimento,220.0,Alto,22795-570,RJ,Cidade_3433,1983-12-19 00:00:00,42,CrA©dito AcessA­vel,1196.16,12.0,4.0,12.0,1.0,0,99.68,1,7,328.42857142857144,0.0990990990990991,2,1,695825
566,8,600,99,93,7179.0,600,600,APTOS,Produtor_0840,Lancamento_1133,Empreendedor,381.0,Outros,66645-270,PA,Cidade_0470,1990-11-05 00:00:00,35,CrA©dito AcessA­vel,1807.92,12.0,4.0,12.0,1.0,0,150.66,1,8,1218.125,1.053191489361702,-1,0,698093
516,1,665,99,61,2444.0,446,668,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,533.0,Outros,04658-020,SP,Cidade_4032,1983-10-31 00:00:00,42,CrA©dito AcessA­vel,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,350.85714285714283,1.596774193548387,-1,0,698044
819,4,659,99,100,2494.0,811,818,APTOS,Produtor_1583,Lancamento_0551,Empreendedor,87.0,Alto,68365-000,PA,Cidade_0157,2000-07-21 00:00:00,25,CrA©dito AcessA­vel,1436.16,12.0,4.0,12.0,1.0,0,119.68,1,7,472.8571428571428,0.9801980198019802,2,0,697323
545,1,511,99,100,2494.0,578,662,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,234.0,Alto,04458-000,SP,Cidade_4032,1978-04-17 00:00:00,47,CrA©dito AcessA­vel,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,356.57142857142856,0.9801980198019802,2,0,697302
247,8,406,99,97,2494.0,284,432,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,292.0,Alto,24350-200,RJ,Cidade_2652,1965-12-16 00:00:00,60,CrA©dito AcessA­vel,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,224.7142857142857,1.010204081632653,2,0,697600
179,1,383,99,100,1642.0,141,157,APTOS,Produtor_0840,Lancamento_1133,Empreendedor,152.0,Alto,78652-000,MT,Cidade_1071,2004-06-12 00:00:00,21,CrA©dito AcessA­vel,1807.92,12.0,4.0,12.0,1.0,0,150.66,1,8,337.75,0.9801980198019802,2,0,698116
585,2,475,99,0,2444.0,474,437,APTOS,Produtor_1129,Lancamento_2752,Empreendedor,556.0,Outros,69038-490,AM,Cidade_2348,1991-10-27 00:00:00,34,CrA©dito AcessA­vel,1556.16,12.0,4.0,12.0,1.0,0,129.68,1,7,296.0,99.0,-1,0,696995
493,3,549,99,89,2494.0,540,600,APTOS,Produtor_1583,Lancamento_0554,Empreendedor,174.0,Alto,08710-600,SP,Cidade_2527,1981-01-26 00:00:00,45,CrA©dito AcessA­vel,2036.04,12.0,4.0,12.0,1.0,0,169.67,1,7,339.0,1.1,2,0,687233
295,9,412,99,91,2494.0,269,140,APTOS,Produtor_0193,Lancamento_1932,Empreendedor,56.0,Alto,20750130,RJ,Cidade_3433,1996-12-20 00:00:00,29,CrA©dito AcessA­vel,2171.2,16.0,4.0,12.0,1.0,0,135.7,1,7,187.8571428571429,1.076086956521739,2,0,679198
863,6,893,99,99,3238.0,897,896,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,736.0,Baixo,15047-273,SP,Cidade_3953,1992-06-16 00:00:00,33,CrA©dito AcessA­vel,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,536.1428571428571,0.99,0,0,697772
490,7,494,2,98,10476.0,484,594,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,10.0,Alto,64017045,PI,Cidade_4175,1971-03-18 00:00:00,54,CrA©dito AcessA­vel,3006.0,12.0,4.0,12.0,1.0,0,250.5,1,8,1580.625,0.0202020202020202,2,1,698126
319,6,489,99,54,2494.0,405,452,APTOS,Produtor_1306,Lancamento_0369,Empreendedor,48.0,Alto,25510-010,RJ,Cidade_3976,1996-01-13 00:00:00,30,CrA©dito AcessA­vel,2170.2,12.0,4.0,12.0,1.0,0,180.85,1,7,260.57142857142856,1.8,2,0,698112
488,2,558,99,998,2494.0,600,573,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,204.0,Alto,18086-372,SP,Cidade_3835,1977-12-29 00:00:00,48,CrA©dito AcessA­vel,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,474.0,0.0990990990990991,2,0,679321
148,2,361,99,12,2494.0,341,324,APTOS,Produtor_1294,Lancamento_0022,Mentoria,13.0,Alto,68514-300,PA,Cidade_2372,1996-01-01 00:00:00,30,CrA©dito AcessA­vel,883.62,6.0,4.0,12.0,1.0,0,147.27,1,7,183.8571428571429,7.615384615384615,2,1,696788
302,2,157,99,100,2494.0,264,309,APTOS,Produtor_1129,Lancamento_2752,Empreendedor,57.0,Alto,49140-000,SE,Cidade_0418,1989-01-30 00:00:00,36,CrA©dito AcessA­vel,1556.16,12.0,4.0,12.0,1.0,0,129.68,1,7,176.14285714285714,0.9801980198019802,2,1,695948
359,3,388,99,87,2494.0,390,417,APTOS,Produtor_0989,Lancamento_1819,Financeiro,111.0,Alto,13150-162,SP,Cidade_1129,1985-10-23 00:00:00,40,Compartilhado,3636.88,14.0,4.0,12.0,1.0,0,259.77714285714285,1,7,249.0,1.125,2,1,675688
214,1,241,99,57,2494.0,347,424,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,250.0,Alto,94464-030,RS,Cidade_4394,1984-12-18 00:00:00,41,CrA©dito AcessA­vel,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,197.57142857142856,1.706896551724138,2,1,691069
385,1,355,99,59,2494.0,413,483,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,139.0,Alto,60713-240,CE,Cidade_1439,1965-07-25 00:00:00,60,CrA©dito AcessA­vel,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,256.42857142857144,1.65,2,0,676677
369,1,587,2,98,3238.0,539,544,APTOS,Produtor_0840,Lancamento_1133,Empreendedor,893.0,Baixo,38406-582,MG,Cidade_4294,1987-12-09 00:00:00,38,CrA©dito AcessA­vel,1807.92,12.0,4.0,12.0,1.0,0,150.66,1,7,305.7142857142857,0.0202020202020202,0,0,698122
236,1,329,99,96,2494.0,245,320,APTOS,Produtor_0193,Lancamento_1932,Empreendedor,2.0,Alto,20755-050,RJ,Cidade_3433,2000-06-02 00:00:00,25,CrA©dito AcessA­vel,1926.06,13.0,4.0,12.0,1.0,0,148.15846153846152,1,7,189.42857142857144,1.0206185567010309,2,0,682413
438,1,543,99,998,2494.0,485,481,APTOS,Produtor_1253,Lancamento_1831,Outros,299.0,Alto,88032-001,SC,Cidade_1423,1977-04-05 00:00:00,48,CrA©dito AcessA­vel,2277.12,12.0,4.0,12.0,1.0,0,189.76,1,7,435.0,0.0990990990990991,2,0,688572
370,2,600,2,99,2494.0,383,418,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,250.0,Alto,13209-355,SP,Cidade_2120,1987-04-22 00:00:00,38,CrA©dito AcessA­vel,2988.0,12.0,4.0,12.0,1.0,0,249.0,1,7,267.7142857142857,0.02,2,0,687897
247,1,415,99,100,2494.0,313,308,APTOS,Produtor_1347,Lancamento_1505,Outros,130.0,Alto,29800-000,ES,Cidade_0402,1990-04-08 00:00:00,35,CrA©dito AcessA­vel,4259.69,14.0,4.0,12.0,1.0,0,304.2635714285714,1,7,211.8571428571429,0.9801980198019802,2,1,690117
493,1,600,99,95,2494.0,456,492,APTOS,Produtor_1293,Lancamento_0800,Outros,103.0,Alto,05302-001,SP,Cidade_4032,1997-01-18 00:00:00,29,CrA©dito AcessA­vel,1448.04,12.0,4.0,12.0,1.0,0,120.67,1,7,319.42857142857144,1.03125,2,0,690275
